mapping_id,tourist_place_id,business_id,business_type,distance_km,estimated_travel_time_minutes,relationship_type,priority
MAP001501,DEST02163,BUS001501,hotel,2.06,8,nearby,5
MAP001502,DEST02163,BUS001502,cafe,2.92,11,nearby,5
MAP001503,DEST02163,BUS001503,guest_house,3.83,15,close,5
MAP001504,DEST02163,BUS001504,homestay,5.2,15,surrounding,5
MAP001505,DEST02164,BUS001505,hotel,0.48,5,very_near,5
MAP001506,DEST02164,BUS001506,restaurant,0.56,6,very_near,5
MAP001507,DEST02164,BUS001507,homestay,1.08,5,nearby,5
MAP001508,DEST02164,BUS001508,dhaba,1.18,5,nearby,5
MAP001509,DEST02164,BUS001509,hotel,2.06,8,nearby,5
MAP001510,DEST02164,BUS001510,cafe,2.92,11,nearby,5
MAP001511,DEST02164,BUS001511,guest_house,3.83,15,close,5
MAP001512,DEST02164,BUS001512,homestay,5.2,15,surrounding,5
MAP001513,DEST02165,BUS001513,hotel,0.48,5,very_near,5
MAP001514,DEST02165,BUS001514,restaurant,0.56,6,very_near,5
MAP001515,DEST02165,BUS001515,homestay,1.08,5,nearby,5
MAP001516,DEST02165,BUS001516,dhaba,1.18,5,nearby,5
MAP001517,DEST02165,BUS001517,hotel,2.06,8,nearby,5
MAP001518,DEST02165,BUS001518,cafe,2.92,11,nearby,5
MAP001519,DEST02165,BUS001519,guest_house,3.83,15,close,5
MAP001520,DEST02165,BUS001520,homestay,5.2,15,surrounding,5
MAP001521,DEST02166,BUS001521,hotel,0.48,5,very_near,5
MAP001522,DEST02166,BUS001522,restaurant,0.56,6,very_near,5
MAP001523,DEST02166,BUS001523,homestay,1.08,5,nearby,5
MAP001524,DEST02166,BUS001524,dhaba,1.18,5,nearby,5
MAP001525,DEST02166,BUS001525,hotel,2.06,8,nearby,5
MAP001526,DEST02166,BUS001526,cafe,2.92,11,nearby,5
MAP001527,DEST02166,BUS001527,guest_house,3.83,15,close,5
MAP001528,DEST02166,BUS001528,homestay,5.2,15,surrounding,5
MAP001529,DEST02167,BUS001529,hotel,0.48,5,very_near,5
MAP001530,DEST02167,BUS001530,restaurant,0.56,6,very_near,5
MAP001531,DEST02167,BUS001531,homestay,1.08,5,nearby,5
MAP001532,DEST02167,BUS001532,dhaba,1.18,5,nearby,5
MAP001533,DEST02167,BUS001533,hotel,2.06,8,nearby,5
MAP001534,DEST02167,BUS001534,cafe,2.92,11,nearby,5
MAP001535,DEST02167,BUS001535,guest_house,3.83,15,close,5
MAP001536,DEST02167,BUS001536,homestay,5.2,15,surrounding,5
MAP001537,DEST02168,BUS001537,hotel,0.48,5,very_near,5
MAP001538,DEST02168,BUS001538,restaurant,0.56,6,very_near,5
MAP001539,DEST02168,BUS001539,homestay,1.08,5,nearby,5
MAP001540,DEST02168,BUS001540,dhaba,1.18,5,nearby,5
MAP001541,DEST02168,BUS001541,hotel,2.06,8,nearby,5
MAP001542,DEST02168,BUS001542,cafe,2.92,11,nearby,5
MAP001543,DEST02168,BUS001543,guest_house,3.83,15,close,5
MAP001544,DEST02168,BUS001544,homestay,5.2,15,surrounding,5
MAP001545,DEST02169,BUS001545,hotel,0.48,5,very_near,5
MAP001546,DEST02169,BUS001546,restaurant,0.56,6,very_near,5
MAP001547,DEST02169,BUS001547,homestay,1.08,5,nearby,5
MAP001548,DEST02169,BUS001548,dhaba,1.18,5,nearby,5
MAP001549,DEST02169,BUS001549,hotel,2.06,8,nearby,5
MAP001550,DEST02169,BUS001550,cafe,2.92,11,nearby,5
MAP001551,DEST02169,BUS001551,guest_house,3.83,15,close,5
MAP001552,DEST02169,BUS001552,homestay,5.2,15,surrounding,5
MAP001553,DEST02170,BUS001553,hotel,0.48,5,very_near,5
MAP001554,DEST02170,BUS001554,restaurant,0.56,6,very_near,5
MAP001555,DEST02170,BUS001555,homestay,1.08,5,nearby,5
MAP001556,DEST02170,BUS001556,dhaba,1.18,5,nearby,5
MAP001557,DEST02170,BUS001557,hotel,2.06,8,nearby,5
MAP001558,DEST02170,BUS001558,cafe,2.92,11,nearby,5
MAP001559,DEST02170,BUS001559,guest_house,3.83,15,close,5
MAP001560,DEST02170,BUS001560,homestay,5.2,15,surrounding,5
MAP001561,DEST02171,BUS001561,hotel,0.48,5,very_near,5
MAP001562,DEST02171,BUS001562,restaurant,0.56,6,very_near,5
MAP001563,DEST02171,BUS001563,homestay,1.08,5,nearby,5
MAP001564,DEST02171,BUS001564,dhaba,1.18,5,nearby,5
MAP001565,DEST02171,BUS001565,hotel,2.06,8,nearby,5
MAP001566,DEST02171,BUS001566,cafe,2.92,11,nearby,5
MAP001567,DEST02171,BUS001567,guest_house,3.83,15,close,5
MAP001568,DEST02171,BUS001568,homestay,5.2,15,surrounding,5
MAP001569,DEST02172,BUS001569,hotel,0.48,5,very_near,5
MAP001570,DEST02172,BUS001570,restaurant,0.56,6,very_near,5
MAP001571,DEST02172,BUS001571,homestay,1.08,5,nearby,5
MAP001572,DEST02172,BUS001572,dhaba,1.18,5,nearby,5
MAP001573,DEST02172,BUS001573,hotel,2.06,8,nearby,5
MAP001574,DEST02172,BUS001574,cafe,2.92,11,nearby,5
MAP001575,DEST02172,BUS001575,guest_house,3.83,15,close,5
MAP001576,DEST02172,BUS001576,homestay,5.2,15,surrounding,5
MAP001577,DEST02173,BUS001577,hotel,0.48,5,very_near,5
MAP001578,DEST02173,BUS001578,restaurant,0.56,6,very_near,5
MAP001579,DEST02173,BUS001579,homestay,1.08,5,nearby,5
MAP001580,DEST02173,BUS001580,dhaba,1.18,5,nearby,5
MAP001581,DEST02173,BUS001581,hotel,2.06,8,nearby,5
MAP001582,DEST02173,BUS001582,cafe,2.93,11,nearby,5
MAP001583,DEST02173,BUS001583,guest_house,3.83,15,close,5
MAP001584,DEST02173,BUS001584,homestay,5.21,15,surrounding,5
MAP001585,DEST02174,BUS001585,hotel,0.48,5,very_near,5
MAP001586,DEST02174,BUS001586,restaurant,0.56,6,very_near,5
MAP001587,DEST02174,BUS001587,homestay,1.08,5,nearby,5
MAP001588,DEST02174,BUS001588,dhaba,1.18,5,nearby,5
MAP001589,DEST02174,BUS001589,hotel,2.06,8,nearby,5
MAP001590,DEST02174,BUS001590,cafe,2.92,11,nearby,5
MAP001591,DEST02174,BUS001591,guest_house,3.83,15,close,5
MAP001592,DEST02174,BUS001592,homestay,5.2,15,surrounding,5
MAP001593,DEST02175,BUS001593,hotel,0.48,5,very_near,5
MAP001594,DEST02175,BUS001594,restaurant,0.56,6,very_near,5
MAP001595,DEST02175,BUS001595,homestay,1.08,5,nearby,5
MAP001596,DEST02175,BUS001596,dhaba,1.18,5,nearby,5
MAP001597,DEST02175,BUS001597,hotel,2.06,8,nearby,5
MAP001598,DEST02175,BUS001598,cafe,2.92,11,nearby,5
MAP001599,DEST02175,BUS001599,guest_house,3.83,15,close,5
MAP001600,DEST02175,BUS001600,homestay,5.2,15,surrounding,5
MAP001601,DEST02312,BUS001601,hotel,0.47,5,very_near,5
MAP001602,DEST02312,BUS001602,restaurant,0.55,6,very_near,5
MAP001603,DEST02312,BUS001603,homestay,1.06,5,nearby,5
MAP001604,DEST02312,BUS001604,dhaba,1.16,5,nearby,5
MAP001605,DEST02312,BUS001605,hotel,2.03,8,nearby,5
MAP001606,DEST02312,BUS001606,cafe,2.88,11,nearby,5
MAP001607,DEST02312,BUS001607,guest_house,3.78,15,close,5
MAP001608,DEST02312,BUS001608,homestay,5.13,15,surrounding,5
MAP001609,DEST02313,BUS001609,hotel,0.47,5,very_near,5
MAP001610,DEST02313,BUS001610,restaurant,0.55,6,very_near,5
MAP001611,DEST02313,BUS001611,homestay,1.06,5,nearby,5
MAP001612,DEST02313,BUS001612,dhaba,1.16,5,nearby,5
MAP001613,DEST02313,BUS001613,hotel,2.03,8,nearby,5
MAP001614,DEST02313,BUS001614,cafe,2.88,11,nearby,5
MAP001615,DEST02313,BUS001615,guest_house,3.78,15,close,5
MAP001616,DEST02313,BUS001616,homestay,5.13,15,surrounding,5
MAP001617,DEST02314,BUS001617,hotel,0.47,5,very_near,5
MAP001618,DEST02314,BUS001618,restaurant,0.55,6,very_near,5
MAP001619,DEST02314,BUS001619,homestay,1.06,5,nearby,5
MAP001620,DEST02314,BUS001620,dhaba,1.16,5,nearby,5
MAP001621,DEST02314,BUS001621,hotel,2.03,8,nearby,5
MAP001622,DEST02314,BUS001622,cafe,2.88,11,nearby,5
MAP001623,DEST02314,BUS001623,guest_house,3.78,15,close,5
MAP001624,DEST02314,BUS001624,homestay,5.13,15,surrounding,5
MAP001625,DEST02315,BUS001625,hotel,0.47,5,very_near,5
MAP001626,DEST02315,BUS001626,restaurant,0.55,6,very_near,5
MAP001627,DEST02315,BUS001627,homestay,1.06,5,nearby,5
MAP001628,DEST02315,BUS001628,dhaba,1.16,5,nearby,5
MAP001629,DEST02315,BUS001629,hotel,2.03,8,nearby,5
MAP001630,DEST02315,BUS001630,cafe,2.88,11,nearby,5
MAP001631,DEST02315,BUS001631,guest_house,3.78,15,close,5
MAP001632,DEST02315,BUS001632,homestay,5.13,15,surrounding,5
MAP001633,DEST02316,BUS001633,hotel,0.47,5,very_near,5
MAP001634,DEST02316,BUS001634,restaurant,0.55,6,very_near,5
MAP001635,DEST02316,BUS001635,homestay,1.06,5,nearby,5
MAP001636,DEST02316,BUS001636,dhaba,1.16,5,nearby,5
MAP001637,DEST02316,BUS001637,hotel,2.03,8,nearby,5
MAP001638,DEST02316,BUS001638,cafe,2.88,11,nearby,5
MAP001639,DEST02316,BUS001639,guest_house,3.78,15,close,5
MAP001640,DEST02316,BUS001640,homestay,5.13,15,surrounding,5
MAP001641,DEST02317,BUS001641,hotel,0.47,5,very_near,5
MAP001642,DEST02317,BUS001642,restaurant,0.55,6,very_near,5
MAP001643,DEST02317,BUS001643,homestay,1.06,5,nearby,5
MAP001644,DEST02317,BUS001644,dhaba,1.16,5,nearby,5
MAP001645,DEST02317,BUS001645,hotel,2.03,8,nearby,5
MAP001646,DEST02317,BUS001646,cafe,2.88,11,nearby,5
MAP001647,DEST02317,BUS001647,guest_house,3.78,15,close,5
MAP001648,DEST02317,BUS001648,homestay,5.13,15,surrounding,5
MAP001649,DEST02318,BUS001649,hotel,0.47,5,very_near,5
MAP001650,DEST02318,BUS001650,restaurant,0.55,6,very_near,5
MAP001651,DEST02318,BUS001651,homestay,1.06,5,nearby,5
MAP001652,DEST02318,BUS001652,dhaba,1.16,5,nearby,5
MAP001653,DEST02318,BUS001653,hotel,2.03,8,nearby,5
MAP001654,DEST02318,BUS001654,cafe,2.88,11,nearby,5
MAP001655,DEST02318,BUS001655,guest_house,3.78,15,close,5
MAP001656,DEST02318,BUS001656,homestay,5.13,15,surrounding,5
MAP001657,DEST02319,BUS001657,hotel,0.47,5,very_near,5
MAP001658,DEST02319,BUS001658,restaurant,0.55,6,very_near,5
MAP001659,DEST02319,BUS001659,homestay,1.06,5,nearby,5
MAP001660,DEST02319,BUS001660,dhaba,1.16,5,nearby,5
MAP001661,DEST02319,BUS001661,hotel,2.03,8,nearby,5
MAP001662,DEST02319,BUS001662,cafe,2.88,11,nearby,5
MAP001663,DEST02319,BUS001663,guest_house,3.78,15,close,5
MAP001664,DEST02319,BUS001664,homestay,5.13,15,surrounding,5
MAP001665,DEST02320,BUS001665,hotel,0.47,5,very_near,5
MAP001666,DEST02320,BUS001666,restaurant,0.55,6,very_near,5
MAP001667,DEST02320,BUS001667,homestay,1.06,5,nearby,5
MAP001668,DEST02320,BUS001668,dhaba,1.16,5,nearby,5
MAP001669,DEST02320,BUS001669,hotel,2.03,8,nearby,5
MAP001670,DEST02320,BUS001670,cafe,2.88,11,nearby,5
MAP001671,DEST02320,BUS001671,guest_house,3.78,15,close,5
MAP001672,DEST02320,BUS001672,homestay,5.13,15,surrounding,5
MAP001673,DEST02321,BUS001673,hotel,0.47,5,very_near,5
MAP001674,DEST02321,BUS001674,restaurant,0.55,6,very_near,5
MAP001675,DEST02321,BUS001675,homestay,1.06,5,nearby,5
MAP001676,DEST02321,BUS001676,dhaba,1.16,5,nearby,5
MAP001677,DEST02321,BUS001677,hotel,2.03,8,nearby,5
MAP001678,DEST02321,BUS001678,cafe,2.88,11,nearby,5
MAP001679,DEST02321,BUS001679,guest_house,3.78,15,close,5
MAP001680,DEST02321,BUS001680,homestay,5.13,15,surrounding,5
MAP001681,DEST02322,BUS001681,hotel,0.47,5,very_near,5
MAP001682,DEST02322,BUS001682,restaurant,0.55,6,very_near,5
MAP001683,DEST02322,BUS001683,homestay,1.06,5,nearby,5
MAP001684,DEST02322,BUS001684,dhaba,1.16,5,nearby,5
MAP001685,DEST02322,BUS001685,hotel,2.03,8,nearby,5
MAP001686,DEST02322,BUS001686,cafe,2.88,11,nearby,5
MAP001687,DEST02322,BUS001687,guest_house,3.78,15,close,5
MAP001688,DEST02322,BUS001688,homestay,5.13,15,surrounding,5
MAP001689,DEST02323,BUS001689,hotel,0.47,5,very_near,5
MAP001690,DEST02323,BUS001690,restaurant,0.55,6,very_near,5
MAP001691,DEST02323,BUS001691,homestay,1.06,5,nearby,5
MAP001692,DEST02323,BUS001692,dhaba,1.16,5,nearby,5
MAP001693,DEST02323,BUS001693,hotel,2.03,8,nearby,5
MAP001694,DEST02323,BUS001694,cafe,2.88,11,nearby,5
MAP001695,DEST02323,BUS001695,guest_house,3.78,15,close,5
MAP001696,DEST02323,BUS001696,homestay,5.13,15,surrounding,5
MAP001697,DEST02324,BUS001697,hotel,0.47,5,very_near,5
MAP001698,DEST02324,BUS001698,restaurant,0.55,6,very_near,5
MAP001699,DEST02324,BUS001699,homestay,1.06,5,nearby,5
MAP001700,DEST02324,BUS001700,dhaba,1.16,5,nearby,5
MAP001701,DEST02324,BUS001701,hotel,2.03,8,nearby,5
MAP001702,DEST02324,BUS001702,cafe,2.88,11,nearby,5
MAP001703,DEST02324,BUS001703,guest_house,3.78,15,close,5
MAP001704,DEST02324,BUS001704,homestay,5.13,15,surrounding,5
MAP001705,DEST02325,BUS001705,hotel,0.47,5,very_near,5
MAP001706,DEST02325,BUS001706,restaurant,0.55,6,very_near,5
MAP001707,DEST02325,BUS001707,homestay,1.06,5,nearby,5
MAP001708,DEST02325,BUS001708,dhaba,1.16,5,nearby,5
MAP001709,DEST02325,BUS001709,hotel,2.03,8,nearby,5
MAP001710,DEST02325,BUS001710,cafe,2.88,11,nearby,5
MAP001711,DEST02325,BUS001711,guest_house,3.78,15,close,5
MAP001712,DEST02325,BUS001712,homestay,5.13,15,surrounding,5
MAP001713,DEST02326,BUS001713,hotel,0.47,5,very_near,5
MAP001714,DEST02326,BUS001714,restaurant,0.55,6,very_near,5
MAP001715,DEST02326,BUS001715,homestay,1.06,5,nearby,5
MAP001716,DEST02326,BUS001716,dhaba,1.16,5,nearby,5
MAP001717,DEST02326,BUS001717,hotel,2.03,8,nearby,5
MAP001718,DEST02326,BUS001718,cafe,2.88,11,nearby,5
MAP001719,DEST02326,BUS001719,guest_house,3.78,15,close,5
MAP001720,DEST02326,BUS001720,homestay,5.13,15,surrounding,5
MAP001721,DEST02327,BUS001721,hotel,0.47,5,very_near,5
MAP001722,DEST02327,BUS001722,restaurant,0.55,6,very_near,5
MAP001723,DEST02327,BUS001723,homestay,1.06,5,nearby,5
MAP001724,DEST02327,BUS001724,dhaba,1.16,5,nearby,5
MAP001725,DEST02327,BUS001725,hotel,2.03,8,nearby,5
MAP001726,DEST02327,BUS001726,cafe,2.88,11,nearby,5
MAP001727,DEST02327,BUS001727,guest_house,3.78,15,close,5
MAP001728,DEST02327,BUS001728,homestay,5.13,15,surrounding,5
MAP001729,DEST02328,BUS001729,hotel,0.47,5,very_near,5
MAP001730,DEST02328,BUS001730,restaurant,0.55,6,very_near,5
MAP001731,DEST02328,BUS001731,homestay,1.06,5,nearby,5
MAP001732,DEST02328,BUS001732,dhaba,1.16,5,nearby,5
MAP001733,DEST02328,BUS001733,hotel,2.03,8,nearby,5
MAP001734,DEST02328,BUS001734,cafe,2.88,11,nearby,5
MAP001735,DEST02328,BUS001735,guest_house,3.78,15,close,5
MAP001736,DEST02328,BUS001736,homestay,5.13,15,surrounding,5
MAP001737,DEST02329,BUS001737,hotel,0.47,5,very_near,5
MAP001738,DEST02329,BUS001738,restaurant,0.55,6,very_near,5
MAP001739,DEST02329,BUS001739,homestay,1.06,5,nearby,5
MAP001740,DEST02329,BUS001740,dhaba,1.16,5,nearby,5
MAP001741,DEST02329,BUS001741,hotel,2.03,8,nearby,5
MAP001742,DEST02329,BUS001742,cafe,2.88,11,nearby,5
MAP001743,DEST02329,BUS001743,guest_house,3.78,15,close,5
MAP001744,DEST02329,BUS001744,homestay,5.13,15,surrounding,5
MAP001745,DEST02330,BUS001745,hotel,0.47,5,very_near,5
MAP001746,DEST02330,BUS001746,restaurant,0.55,6,very_near,5
MAP001747,DEST02330,BUS001747,homestay,1.06,5,nearby,5
MAP001748,DEST02330,BUS001748,dhaba,1.16,5,nearby,5
MAP001749,DEST02330,BUS001749,hotel,2.03,8,nearby,5
MAP001750,DEST02330,BUS001750,cafe,2.88,11,nearby,5
MAP001751,DEST02330,BUS001751,guest_house,3.78,15,close,5
MAP001752,DEST02330,BUS001752,homestay,5.13,15,surrounding,5
MAP001753,DEST02331,BUS001753,hotel,0.47,5,very_near,5
MAP001754,DEST02331,BUS001754,restaurant,0.55,6,very_near,5
MAP001755,DEST02331,BUS001755,homestay,1.06,5,nearby,5
MAP001756,DEST02331,BUS001756,dhaba,1.16,5,nearby,5
MAP001757,DEST02331,BUS001757,hotel,2.03,8,nearby,5
MAP001758,DEST02331,BUS001758,cafe,2.88,11,nearby,5
MAP001759,DEST02331,BUS001759,guest_house,3.78,15,close,5
MAP001760,DEST02331,BUS001760,homestay,5.13,15,surrounding,5
MAP001761,DEST02332,BUS001761,hotel,0.47,5,very_near,5
MAP001762,DEST02332,BUS001762,restaurant,0.55,6,very_near,5
MAP001763,DEST02332,BUS001763,homestay,1.06,5,nearby,5
MAP001764,DEST02332,BUS001764,dhaba,1.16,5,nearby,5
MAP001765,DEST02332,BUS001765,hotel,2.03,8,nearby,5
MAP001766,DEST02332,BUS001766,cafe,2.88,11,nearby,5
MAP001767,DEST02332,BUS001767,guest_house,3.78,15,close,5
MAP001768,DEST02332,BUS001768,homestay,5.13,15,surrounding,5
MAP001769,DEST02333,BUS001769,hotel,0.47,5,very_near,5
MAP001770,DEST02333,BUS001770,restaurant,0.55,6,very_near,5
MAP001771,DEST02333,BUS001771,homestay,1.06,5,nearby,5
MAP001772,DEST02333,BUS001772,dhaba,1.16,5,nearby,5
MAP001773,DEST02333,BUS001773,hotel,2.03,8,nearby,5
MAP001774,DEST02333,BUS001774,cafe,2.88,11,nearby,5
MAP001775,DEST02333,BUS001775,guest_house,3.78,15,close,5
MAP001776,DEST02333,BUS001776,homestay,5.13,15,surrounding,5
MAP001777,DEST02334,BUS001777,hotel,0.47,5,very_near,5
MAP001778,DEST02334,BUS001778,restaurant,0.55,6,very_near,5
MAP001779,DEST02334,BUS001779,homestay,1.06,5,nearby,5
MAP001780,DEST02334,BUS001780,dhaba,1.16,5,nearby,5
MAP001781,DEST02334,BUS001781,hotel,2.03,8,nearby,5
MAP001782,DEST02334,BUS001782,cafe,2.89,11,nearby,5
MAP001783,DEST02334,BUS001783,guest_house,3.79,15,close,5
MAP001784,DEST02334,BUS001784,homestay,5.14,15,surrounding,5
MAP001785,DEST02335,BUS001785,hotel,0.47,5,very_near,5
MAP001786,DEST02335,BUS001786,restaurant,0.55,6,very_near,5
MAP001787,DEST02335,BUS001787,homestay,1.06,5,nearby,5
MAP001788,DEST02335,BUS001788,dhaba,1.16,5,nearby,5
MAP001789,DEST02335,BUS001789,hotel,2.03,8,nearby,5
MAP001790,DEST02335,BUS001790,cafe,2.89,11,nearby,5
MAP001791,DEST02335,BUS001791,guest_house,3.79,15,close,5
MAP001792,DEST02335,BUS001792,homestay,5.14,15,surrounding,5
MAP001793,DEST02336,BUS001793,hotel,0.47,5,very_near,5
MAP001794,DEST02336,BUS001794,restaurant,0.55,6,very_near,5
MAP001795,DEST02336,BUS001795,homestay,1.06,5,nearby,5
MAP001796,DEST02336,BUS001796,dhaba,1.16,5,nearby,5
MAP001797,DEST02336,BUS001797,hotel,2.03,8,nearby,5
MAP001798,DEST02336,BUS001798,cafe,2.88,11,nearby,5
MAP001799,DEST02336,BUS001799,guest_house,3.78,15,close,5
MAP001800,DEST02336,BUS001800,homestay,5.13,15,surrounding,5
MAP001801,DEST02546,BUS001801,hotel,0.48,5,very_near,5
MAP001802,DEST02546,BUS001802,restaurant,0.56,6,very_near,5
MAP001803,DEST02546,BUS001803,homestay,1.09,5,nearby,5
MAP001804,DEST02546,BUS001804,dhaba,1.2,5,nearby,5
MAP001805,DEST02546,BUS001805,hotel,2.09,8,nearby,5
MAP001806,DEST02546,BUS001806,cafe,2.97,11,nearby,5
MAP001807,DEST02546,BUS001807,guest_house,3.88,15,close,5
MAP001808,DEST02546,BUS001808,homestay,5.28,15,surrounding,5
MAP001809,DEST02547,BUS001809,hotel,0.48,5,very_near,5
MAP001810,DEST02547,BUS001810,restaurant,0.56,6,very_near,5
MAP001811,DEST02547,BUS001811,homestay,1.09,5,nearby,5
MAP001812,DEST02547,BUS001812,dhaba,1.2,5,nearby,5
MAP001813,DEST02547,BUS001813,hotel,2.09,8,nearby,5
MAP001814,DEST02547,BUS001814,cafe,2.97,11,nearby,5
MAP001815,DEST02547,BUS001815,guest_house,3.88,15,close,5
MAP001816,DEST02547,BUS001816,homestay,5.27,15,surrounding,5
MAP001817,DEST02548,BUS001817,hotel,0.48,5,very_near,5
MAP001818,DEST02548,BUS001818,restaurant,0.56,6,very_near,5
MAP001819,DEST02548,BUS001819,homestay,1.09,5,nearby,5
MAP001820,DEST02548,BUS001820,dhaba,1.2,5,nearby,5
MAP001821,DEST02548,BUS001821,hotel,2.09,8,nearby,5
MAP001822,DEST02548,BUS001822,cafe,2.97,11,nearby,5
MAP001823,DEST02548,BUS001823,guest_house,3.88,15,close,5
MAP001824,DEST02548,BUS001824,homestay,5.27,15,surrounding,5
MAP001825,DEST02549,BUS001825,hotel,0.48,5,very_near,5
MAP001826,DEST02549,BUS001826,restaurant,0.56,6,very_near,5
MAP001827,DEST02549,BUS001827,homestay,1.09,5,nearby,5
MAP001828,DEST02549,BUS001828,dhaba,1.2,5,nearby,5
MAP001829,DEST02549,BUS001829,hotel,2.09,8,nearby,5
MAP001830,DEST02549,BUS001830,cafe,2.97,11,nearby,5
MAP001831,DEST02549,BUS001831,guest_house,3.88,15,close,5
MAP001832,DEST02549,BUS001832,homestay,5.27,15,surrounding,5
MAP001833,DEST02550,BUS001833,hotel,0.48,5,very_near,5
MAP001834,DEST02550,BUS001834,restaurant,0.56,6,very_near,5
MAP001835,DEST02550,BUS001835,homestay,1.09,5,nearby,5
MAP001836,DEST02550,BUS001836,dhaba,1.2,5,nearby,5
MAP001837,DEST02550,BUS001837,hotel,2.09,8,nearby,5
MAP001838,DEST02550,BUS001838,cafe,2.97,11,nearby,5
MAP001839,DEST02550,BUS001839,guest_house,3.88,15,close,5
MAP001840,DEST02550,BUS001840,homestay,5.27,15,surrounding,5
MAP001841,DEST02551,BUS001841,hotel,0.48,5,very_near,5
MAP001842,DEST02551,BUS001842,restaurant,0.56,6,very_near,5
MAP001843,DEST02551,BUS001843,homestay,1.09,5,nearby,5
MAP001844,DEST02551,BUS001844,dhaba,1.2,5,nearby,5
MAP001845,DEST02551,BUS001845,hotel,2.09,8,nearby,5
MAP001846,DEST02551,BUS001846,cafe,2.97,11,nearby,5
MAP001847,DEST02551,BUS001847,guest_house,3.88,15,close,5
MAP001848,DEST02551,BUS001848,homestay,5.27,15,surrounding,5
MAP001849,DEST02552,BUS001849,hotel,0.48,5,very_near,5
MAP001850,DEST02552,BUS001850,restaurant,0.56,6,very_near,5
MAP001851,DEST02552,BUS001851,homestay,1.09,5,nearby,5
MAP001852,DEST02552,BUS001852,dhaba,1.2,5,nearby,5
MAP001853,DEST02552,BUS001853,hotel,2.09,8,nearby,5
MAP001854,DEST02552,BUS001854,cafe,2.97,11,nearby,5
MAP001855,DEST02552,BUS001855,guest_house,3.88,15,close,5
MAP001856,DEST02552,BUS001856,homestay,5.27,15,surrounding,5
MAP001857,DEST02553,BUS001857,hotel,0.48,5,very_near,5
MAP001858,DEST02553,BUS001858,restaurant,0.56,6,very_near,5
MAP001859,DEST02553,BUS001859,homestay,1.09,5,nearby,5
MAP001860,DEST02553,BUS001860,dhaba,1.2,5,nearby,5
MAP001861,DEST02553,BUS001861,hotel,2.08,8,nearby,5
MAP001862,DEST02553,BUS001862,cafe,2.97,11,nearby,5
MAP001863,DEST02553,BUS001863,guest_house,3.88,15,close,5
MAP001864,DEST02553,BUS001864,homestay,5.27,15,surrounding,5
MAP001865,DEST02554,BUS001865,hotel,0.48,5,very_near,5
MAP001866,DEST02554,BUS001866,restaurant,0.56,6,very_near,5
MAP001867,DEST02554,BUS001867,homestay,1.09,5,nearby,5
MAP001868,DEST02554,BUS001868,dhaba,1.2,5,nearby,5
MAP001869,DEST02554,BUS001869,hotel,2.09,8,nearby,5
MAP001870,DEST02554,BUS001870,cafe,2.97,11,nearby,5
MAP001871,DEST02554,BUS001871,guest_house,3.88,15,close,5
MAP001872,DEST02554,BUS001872,homestay,5.27,15,surrounding,5
MAP001873,DEST02555,BUS001873,hotel,0.48,5,very_near,5
MAP001874,DEST02555,BUS001874,restaurant,0.56,6,very_near,5
MAP001875,DEST02555,BUS001875,homestay,1.09,5,nearby,5
MAP001876,DEST02555,BUS001876,dhaba,1.2,5,nearby,5
MAP001877,DEST02555,BUS001877,hotel,2.08,8,nearby,5
MAP001878,DEST02555,BUS001878,cafe,2.97,11,nearby,5
MAP001879,DEST02555,BUS001879,guest_house,3.88,15,close,5
MAP001880,DEST02555,BUS001880,homestay,5.27,15,surrounding,5
MAP001881,DEST02556,BUS001881,hotel,0.48,5,very_near,5
MAP001882,DEST02556,BUS001882,restaurant,0.56,6,very_near,5
MAP001883,DEST02556,BUS001883,homestay,1.09,5,nearby,5
MAP001884,DEST02556,BUS001884,dhaba,1.2,5,nearby,5
MAP001885,DEST02556,BUS001885,hotel,2.08,8,nearby,5
MAP001886,DEST02556,BUS001886,cafe,2.97,11,nearby,5
MAP001887,DEST02556,BUS001887,guest_house,3.88,15,close,5
MAP001888,DEST02556,BUS001888,homestay,5.27,15,surrounding,5
MAP001889,DEST02557,BUS001889,hotel,0.48,5,very_near,5
MAP001890,DEST02557,BUS001890,restaurant,0.56,6,very_near,5
MAP001891,DEST02557,BUS001891,homestay,1.09,5,nearby,5
MAP001892,DEST02557,BUS001892,dhaba,1.2,5,nearby,5
MAP001893,DEST02557,BUS001893,hotel,2.08,8,nearby,5
MAP001894,DEST02557,BUS001894,cafe,2.97,11,nearby,5
MAP001895,DEST02557,BUS001895,guest_house,3.88,15,close,5
MAP001896,DEST02557,BUS001896,homestay,5.27,15,surrounding,5
MAP001897,DEST02558,BUS001897,hotel,0.48,5,very_near,5
MAP001898,DEST02558,BUS001898,restaurant,0.56,6,very_near,5
MAP001899,DEST02558,BUS001899,homestay,1.09,5,nearby,5
MAP001900,DEST02558,BUS001900,dhaba,1.2,5,nearby,5
MAP001901,DEST02558,BUS001901,hotel,2.08,8,nearby,5
MAP001902,DEST02558,BUS001902,cafe,2.97,11,nearby,5
MAP001903,DEST02558,BUS001903,guest_house,3.88,15,close,5
