business_id,business_name,business_type,business_category,sub_category,description,tourist_place_id,tourist_place_name,destination_city,locality,district,state,country,address,latitude,longitude,distance_from_tourist_place_km,estimated_travel_time_minutes,phone,email,website,booking_url,source_url,source_name,source_type,data_confidence,verification_status,last_verified,rating,review_count,price_level,price_min_inr,price_max_inr,currency,opening_time,closing_time,opening_days,24_hours,amenities,room_types,cuisines,vegetarian,vegan,jain_food,halal_food,family_friendly,couple_friendly,solo_friendly,children_friendly,elderly_friendly,wheelchair_accessible,parking,wifi,air_conditioning,restaurant_available,room_service,breakfast,pet_friendly,laundry,airport_transfer,nearby_transport,sustainability,eco_friendly,local_owned,verified_business,cancellation_policy,payment_methods,languages_supported,best_for,tourist_tags,seasonality,crowd_area,safety_information,image_url,map_url,status
BUS002734,Shri Sai Baba Temple Shirdi Artisan Rooftop Café & Bakery,cafe,food,cafe,"Shri Sai Baba Temple Shirdi Artisan Rooftop Café & Bakery located 3.0 km from Shri Sai Baba Temple Shirdi. Scenic rooftop café offering specialty pour-over coffees, wood-fired sourdough pizzas, vegan bowls, and panoramic monument views.",DEST03991,Shri Sai Baba Temple Shirdi,Maharashtra,Near Shri Sai Baba Temple Shirdi Circuit / Approach Road,Maharashtra,Maharashtra,India,"Shri Sai Baba Temple Shirdi Main Approach Road, Maharashtra, India",19.745587,74.493609,3.0,12,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus002734,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,1100,₹₹,250,600,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,"Café, Continental & Italian",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS002734,"https://www.google.com/maps/search/?api=1&query=19.745587,74.493609",Active
BUS002735,Shri Sai Baba Temple Shirdi Shanti Tourist Guest House,guest_house,accommodation,guest_house,"Shri Sai Baba Temple Shirdi Shanti Tourist Guest House located 3.92 km from Shri Sai Baba Temple Shirdi. Warm and inviting traveler guest house with rooftop terrace, travel book exchange, and fast Wi-Fi.",DEST03991,Shri Sai Baba Temple Shirdi,Maharashtra,Near Shri Sai Baba Temple Shirdi Circuit / Approach Road,Maharashtra,Maharashtra,India,"Shri Sai Baba Temple Shirdi Main Approach Road, Maharashtra, India",19.795087,74.453609,3.92,15,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus002735,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.4,410,₹₹,1200,2400,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, room_service, breakfast","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Standard Waste Segregation,FALSE,FALSE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS002735,"https://www.google.com/maps/search/?api=1&query=19.795087,74.453609",Active
BUS002736,Shri Sai Baba Temple Shirdi Eco Village Cottage & Rent House,homestay,accommodation,eco_stay,"Shri Sai Baba Temple Shirdi Eco Village Cottage & Rent House located 5.33 km from Shri Sai Baba Temple Shirdi. Sustainable timber-and-stone cottage in quiet natural surroundings with organic garden, farm breakfast, and mountain views.",DEST03991,Shri Sai Baba Temple Shirdi,Maharashtra,Near Shri Sai Baba Temple Shirdi Circuit / Approach Road,Maharashtra,Maharashtra,India,"Shri Sai Baba Temple Shirdi Main Approach Road, Maharashtra, India",19.728587,74.444609,5.33,15,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus002736,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,240,₹₹,2200,4800,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, breakfast, pet_friendly, local_owned, eco_friendly","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS002736,"https://www.google.com/maps/search/?api=1&query=19.728587,74.444609",Active
BUS002737,Wet N Joy Water Park Grand Heritage Palace Hotel,hotel,accommodation,luxury_hotel,"Wet N Joy Water Park Grand Heritage Palace Hotel located 0.49 km from Wet N Joy Water Park. Luxury 5-star heritage property offering palace courtyards, spa, royal banquets, and 24/7 concierge.",DEST03992,Wet N Joy Water Park,Maharashtra,Near Wet N Joy Water Park Circuit / Approach Road,Maharashtra,Maharashtra,India,"Wet N Joy Water Park Main Approach Road, Maharashtra, India",19.778414,74.480956,0.49,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus002737,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,1200,₹₹₹₹,6500,18000,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, parking, restaurant_available, room_service, breakfast, swimming_pool, wheelchair_accessible","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS002737,"https://www.google.com/maps/search/?api=1&query=19.778414,74.480956",Active
BUS002738,Wet N Joy Water Park Heritage Thali & Regional Kitchen,restaurant,food,local_cuisine,Wet N Joy Water Park Heritage Thali & Regional Kitchen located 0.57 km from Wet N Joy Water Park. Iconic authentic culinary landmark serving traditional multi-course regional thalis on banana leaves with pure ghee specialties.,DEST03992,Wet N Joy Water Park,Maharashtra,Near Wet N Joy Water Park Circuit / Approach Road,Maharashtra,Maharashtra,India,"Wet N Joy Water Park Main Approach Road, Maharashtra, India",19.770714,74.481256,0.57,6,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus002738,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,2400,₹₹,300,750,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,Local Regional Cuisine,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS002738,"https://www.google.com/maps/search/?api=1&query=19.770714,74.481256",Active
BUS002739,Wet N Joy Water Park Heritage Traditional Courtyard Homestay,homestay,accommodation,homestay,"Wet N Joy Water Park Heritage Traditional Courtyard Homestay located 1.1 km from Wet N Joy Water Park. Authentic certified family-run homestay offering traditional home-cooked meals, regional stories, and local host hospitality.",DEST03992,Wet N Joy Water Park,Maharashtra,Near Wet N Joy Water Park Circuit / Approach Road,Maharashtra,Maharashtra,India,"Wet N Joy Water Park Main Approach Road, Maharashtra, India",19.782714,74.471656,1.1,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus002739,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.9,320,₹₹,1800,4200,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, breakfast, parking, family_friendly, local_owned, eco_friendly","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS002739,"https://www.google.com/maps/search/?api=1&query=19.782714,74.471656",Active
BUS002740,Wet N Joy Water Park Pure Desi Highway Dhaba,dhaba,food,dhaba,"Wet N Joy Water Park Pure Desi Highway Dhaba located 1.21 km from Wet N Joy Water Park. Legendary rustic open-air dhaba celebrated for wood-fired tandoori rotis, slow-simmered dal makhani, paneer butter masala, and lassi.",DEST03992,Wet N Joy Water Park,Maharashtra,Near Wet N Joy Water Park Circuit / Approach Road,Maharashtra,Maharashtra,India,"Wet N Joy Water Park Main Approach Road, Maharashtra, India",19.766414,74.470956,1.21,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus002740,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.7,3100,₹,150,400,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,Punjabi & North Indian,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS002740,"https://www.google.com/maps/search/?api=1&query=19.766414,74.470956",Active
BUS002741,Wet N Joy Water Park Comfort Inn & Tourist Lodge,hotel,accommodation,budget_hotel,"Wet N Joy Water Park Comfort Inn & Tourist Lodge located 2.11 km from Wet N Joy Water Park. Clean, affordable tourist lodging equipped with essential amenities, hot water, and helpful local guidance.",DEST03992,Wet N Joy Water Park,Maharashtra,Near Wet N Joy Water Park Circuit / Approach Road,Maharashtra,Maharashtra,India,"Wet N Joy Water Park Main Approach Road, Maharashtra, India",19.790114,74.490156,2.11,8,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus002741,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.3,450,₹₹,1400,2800,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, parking, room_service","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Standard Waste Segregation,FALSE,FALSE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS002741,"https://www.google.com/maps/search/?api=1&query=19.790114,74.490156",Active
BUS002742,Wet N Joy Water Park Artisan Rooftop Café & Bakery,cafe,food,cafe,"Wet N Joy Water Park Artisan Rooftop Café & Bakery located 3.0 km from Wet N Joy Water Park. Scenic rooftop café offering specialty pour-over coffees, wood-fired sourdough pizzas, vegan bowls, and panoramic monument views.",DEST03992,Wet N Joy Water Park,Maharashtra,Near Wet N Joy Water Park Circuit / Approach Road,Maharashtra,Maharashtra,India,"Wet N Joy Water Park Main Approach Road, Maharashtra, India",19.753914,74.496156,3.0,12,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus002742,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,1100,₹₹,250,600,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,"Café, Continental & Italian",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS002742,"https://www.google.com/maps/search/?api=1&query=19.753914,74.496156",Active
BUS002743,Wet N Joy Water Park Shanti Tourist Guest House,guest_house,accommodation,guest_house,"Wet N Joy Water Park Shanti Tourist Guest House located 3.92 km from Wet N Joy Water Park. Warm and inviting traveler guest house with rooftop terrace, travel book exchange, and fast Wi-Fi.",DEST03992,Wet N Joy Water Park,Maharashtra,Near Wet N Joy Water Park Circuit / Approach Road,Maharashtra,Maharashtra,India,"Wet N Joy Water Park Main Approach Road, Maharashtra, India",19.803414,74.456156,3.92,15,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus002743,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.4,410,₹₹,1200,2400,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, room_service, breakfast","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Standard Waste Segregation,FALSE,FALSE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS002743,"https://www.google.com/maps/search/?api=1&query=19.803414,74.456156",Active
BUS002744,Wet N Joy Water Park Eco Village Cottage & Rent House,homestay,accommodation,eco_stay,"Wet N Joy Water Park Eco Village Cottage & Rent House located 5.33 km from Wet N Joy Water Park. Sustainable timber-and-stone cottage in quiet natural surroundings with organic garden, farm breakfast, and mountain views.",DEST03992,Wet N Joy Water Park,Maharashtra,Near Wet N Joy Water Park Circuit / Approach Road,Maharashtra,Maharashtra,India,"Wet N Joy Water Park Main Approach Road, Maharashtra, India",19.736914,74.447156,5.33,15,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus002744,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,240,₹₹,2200,4800,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, breakfast, pet_friendly, local_owned, eco_friendly","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS002744,"https://www.google.com/maps/search/?api=1&query=19.736914,74.447156",Active
BUS002745,Ajanta Cave Grand Heritage Palace Hotel,hotel,accommodation,luxury_hotel,"Ajanta Cave Grand Heritage Palace Hotel located 0.49 km from Ajanta Cave. Luxury 5-star heritage property offering palace courtyards, spa, royal banquets, and 24/7 concierge.",DEST03993,Ajanta Cave,Maharashtra,Near Ajanta Cave Circuit / Approach Road,Maharashtra,Maharashtra,India,"Ajanta Cave Main Approach Road, Maharashtra, India",20.555987,75.705034,0.49,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus002745,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,1200,₹₹₹₹,6500,18000,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, parking, restaurant_available, room_service, breakfast, swimming_pool, wheelchair_accessible","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS002745,"https://www.google.com/maps/search/?api=1&query=20.555987,75.705034",Active
