tourist_place_id,tourist_place_name,destination_type,description,city,district,state,country,latitude,longitude,best_time_to_visit,average_visit_duration,estimated_budget,crowd_level,popularity,heritage,nature,adventure,culture,spiritual,family_friendly,accessibility,sustainability,safety_status,nearby_transport,official_website,source_url,source_name,verification_status
DEST02840,Shivanasamudra Falls,Attraction,"Shivanasamudra Falls, located in the Mandya district of Karnataka, is a breathtaking waterfall that attracts visitors from all over the world. The falls are surrounded by lush green forests, steep rocks, and rolling hills, creating a picturesque landscape that is perfect for natu",Karnataka,Karnataka,Karnataka,India,12.29167,77.175,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02841,Sri Ranganathaswamy Temple Srirangapatna,Attraction,"Consecrated in 984 CE by the Western Ganga dynasty and expanded by Hoysalas and Vijayanagara kings, one of the five sacred 'Pancharanga Kshetrams' dedicated to Lord Vishnu reclining on Adisesha.",Karnataka,Karnataka,Karnataka,India,12.424999,76.679414,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02842,Srirangapatna Breach Commemorative Obelisk,Attraction,"A historic granite obelisk monument marking the exact breach in the fortress walls where British forces stormed Srirangapatna on May 4, 1799, and where Tipu Sultan was slain.",Karnataka,Karnataka,Karnataka,India,12.424898,76.674684,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02843,Srirangapatna Fort and Tipu Sultan Palace Ruins,Attraction,"The historic citadel built in 1454 by Timmanna Hebbar and fortified by French engineers for Tipu Sultan, featuring triple-layer stone moats, subterranean dungeons, and Lal Mahal palace foundations.",Karnataka,Karnataka,Karnataka,India,12.425812,76.68809,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02844,Srirangapatna Historic Island Town,Attraction,"An egg-shaped island in the Kaveri River that served as the de facto capital of Mysore under Hyder Ali and Tipu Sultan, steeped in Hoysala, Vijayanagara, and Sultanate history.",Karnataka,Karnataka,Karnataka,India,12.422652,76.684247,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02845,Srirangapatna Jama Masjid (Masjid-i-Ala),Attraction,"Constructed in 1782 by Tipu Sultan, an imposing mosque featuring two soaring octagonal minarets with pigeonholes, clock faces, and 98 steps ascending to panoramic island views.",Karnataka,Karnataka,Karnataka,India,12.422441,76.689046,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02846,Tipu Sultan Museum Daria Daulat Bagh,Attraction,"Housed on the upper floor of Daria Daulat Bagh, displaying authentic oil paintings, Sir Eyre Coote portraits, Persian decrees, Tipu Sultan's personal clothes, swords, and war medals.",Karnataka,Karnataka,Karnataka,India,12.418014,76.696228,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02847,Tipu Sultan Resting Place (Gumbaz Srirangapatna),Attraction,"Built in 1784 by Tipu Sultan as a mausoleum for his parents and later for himself, set within a Persian-style garden with 36 polished black hornblende pillars, ebony doors inlaid with ivory, and a grand dome.",Karnataka,Karnataka,Karnataka,India,12.411289,76.713447,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02848,Chennakeshava Swamy Temple Somanathapura,Attraction,"Consecrated in 1268 CE by Soma, a general under Hoysala King Narasimha III, an UNESCO-inscribed star-shaped trikuta temple exhibiting the apex of Hoysala stone relief carving.",Karnataka,Karnataka,Karnataka,India,12.275583,76.881902,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02849,Devaraja Market (Mysore City Centre Market),Attraction,"Established during the reign of Chamarajendra Wadiyar IX in the late 19th century, a bustling 3-acre heritage market packed with over 800 stalls of fragrant Mysore jasmine, kumkum pyramids, and betel leaves.",Karnataka,Karnataka,Karnataka,India,12.308471,76.652981,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02850,Mysore Boating Karanji Lake,Attraction,"A 90-acre scenic lake at the base of Chamundi Hills, home to India's largest walk-through aviary, a butterfly park, and pedal boating on tranquil waters.",Karnataka,Karnataka,Karnataka,India,12.424539,76.652901,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02851,Mysore Chamundeshwari Temple,Attraction,"Perched at 3,300 feet atop Chamundi Hills, an ancient 12th-century temple dedicated to Goddess Chamundeshwari (Durga), featuring a grand 7-tier gopuram built by the Maharaja of Mysore.",Karnataka,Karnataka,Karnataka,India,12.272695,76.670673,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02852,Mysore Chikka Gadiyara Market (Dufferin Clock Tower),Attraction,"The historic 1886 ornate Victorian clock tower erected in honor of Viceroy Lord Dufferin, marking the northern entrance to the vibrant Devaraja Market.",Karnataka,Karnataka,Karnataka,India,12.309755,76.652156,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02853,Mysore Jaganmohan Palace and Art Gallery,Attraction,"Completed in 1861 as an alternate royal residence, home to one of South India's richest art museums showcasing original oil paintings by Raja Ravi Varma, including 'Glow of Hope'.",Karnataka,Karnataka,Karnataka,India,12.306788,76.649874,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02854,Mysore Mahadevpura Shooting Spot - Coconut Park,Attraction,"A tranquil coconut palm plantation situated along the meandering Kaveri River near Mahadevapura, famous as an idyllic backdrop for scores of South Indian movies.",Karnataka,Karnataka,Karnataka,India,12.389278,76.792725,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02855,Mysore Mahishasura Statue,Attraction,"The brightly painted colossal statue of the demon Mahishasura holding a sword and snake, erected in 1659 by Dodda Devaraja Wadiyar atop Chamundi Hill.",Karnataka,Karnataka,Karnataka,India,12.274848,76.670989,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02856,Mysore Nandi Statue,Attraction,"Carved in 1659 out of a single black basalt granite outcrop on the 700th step of Chamundi Hill, one of India's largest monolithic Nandi bulls measuring 16 feet tall and 24 feet long.",Karnataka,Karnataka,Karnataka,India,12.279167,76.667843,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02857,Mysore Palace (Amba Vilas Palace),Attraction,"Designed by British architect Henry Irwin and completed in 1912, the official residence of the Wadiyar dynasty showcasing Indo-Saracenic grandeur, stained glass domes, ivory doors, and golden thrones.",Karnataka,Karnataka,Karnataka,India,12.304806,76.655967,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02858,Mysore Railway Museum,Attraction,"Established in 1979 by Indian Railways, India's second oldest railway museum displaying the 1899 Maharani's Saloon dining carriage, vintage steam locomotives, and an operating mini-train.",Karnataka,Karnataka,Karnataka,India,12.316538,76.643818,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02859,Mysore Shukavana Bird Park,Attraction,"An internationally acclaimed walk-through aviary holding the Guinness World Record for the most bird species in an aviary (over 460 species), established by Sri Ganapathy Sachchidananda Swamiji.",Karnataka,Karnataka,Karnataka,India,12.284384,76.656957,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02860,Mysore Sunset Point Chamundi Hill,Attraction,"A scenic roadside mountain overlook perched halfway down Chamundi Hills, offering sweeping panoramic views of Mysore Palace, Lalitha Mahal, and Karanji Lake.",Karnataka,Karnataka,Karnataka,India,12.271847,76.669497,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02861,Mysore Zam Zam Bazar,Attraction,"A lively traditional shopping bazaar near St. Philomena's Cathedral known for Mysore silk sarees, sandalwood perfumes, attar oils, and local Muslim street delicacies.",Karnataka,Karnataka,Karnataka,India,12.319018,76.654426,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02862,Mysore Zoo (Sri Chamarajendra Zoological Gardens),Attraction,"Established in 1892 by Maharaja Chamarajendra Wadiyar, one of the oldest, most beautifully landscaped zoos in the world, spanning 157 acres housing gorillas, giraffes, white tigers, and elephants.",Karnataka,Karnataka,Karnataka,India,12.300125,76.668616,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02863,St. Philomena's Cathedral Mysore,Attraction,"Constructed in 1936 under Maharaja Nalvadi Krishnaraja Wadiyar inspired by Germany's Cologne Cathedral, one of Asia's tallest churches with soaring 175-foot twin spires.",Karnataka,Karnataka,Karnataka,India,12.32103,76.658216,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02864,Talakkadu Panchalinga Temples,Attraction,"An enigmatic historic town on the banks of the Kaveri River where over 30 ancient temples dating from the Ganga, Chola, and Hoysala dynasties remain buried beneath shifting sand dunes.",Karnataka,Karnataka,Karnataka,India,12.180243,77.027558,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST02865,BLR-MYS Highway Hillpoint View (Ramadevara Betta),Attraction,"A dramatic granite outcrop at Ramanagara along the Bengaluru-Mysuru corridor, famed as India's only dedicated Long-billed Vulture Sanctuary and the iconic filming location for the movie 'Sholay'.",Karnataka,Karnataka,Karnataka,India,12.744711,77.276018,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
