"attraction_id","attraction_name","city_name","state_name","district_name","attraction_type","category","tourism_type","significance","unesco_status","asi_status","protected_area_status","ramsar_status","source_name","source_url","evidence_notes"
"ATT000291","St. John in the Wilderness Church","Dharmshala","Himachal Pradesh","Kangra","Historical","Church","Heritage Tourism","Architectural","None","Not ASI Protected","None","Not Ramsar","Himachal Tourism","https://himachaltourism.gov.in/","1852 neo-Gothic stone church set in dense deodar forests, famous for Belgian stained glass windows and Lord Elgin's memorial."
"ATT000292","Tsuglagkhang Complex (Dalai Lama Temple)","Dharmshala","Himachal Pradesh","Kangra","Religious","Monastery","Cultural Tourism","Cultural","None","Not ASI Protected","None","Not Ramsar","Himachal Tourism","https://himachaltourism.gov.in/","Official spiritual residence and temple complex of His Holiness the 14th Dalai Lama at McLeod Ganj."
"ATT000293","Baba Balak Nath Temple (Deotsidh)","Hamirpur","Himachal Pradesh","Hamirpur","Religious","Temple","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","District Administration Hamirpur","https://hphamirpur.nic.in/","Famous natural cave shrine dedicated to Baba Balak Nath, attracting millions of devotees annually."
"ATT000294","Sujanpur Tira Fort and Narbadeshwar Temple","Hamirpur","Himachal Pradesh","Hamirpur","Historical","Fort","Heritage Tourism","Historical","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","18th-century fortress of Raja Sansar Chand overlooking Beas river, renowned for vibrant Kangra miniature wall frescoes, ASI protected."
"ATT000295","Brajeshwari Devi Temple, Kangra","Kangra","Himachal Pradesh","Kangra","Religious","Temple","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","Himachal Tourism","https://himachaltourism.gov.in/","Revered Shaktipeeth temple in Kangra town where the left breast of Goddess Sati is believed to have fallen."
"ATT000296","Kangra Fort (Nagarkot)","Kangra","Himachal Pradesh","Kangra","Historical","Fort","Heritage Tourism","Archaeological","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","One of the oldest surviving forts in India built by the Katoch dynasty at the confluence of Banganga and Majhi rivers, ASI protected."
"ATT000297","Kangra Valley Railway","Kangra","Himachal Pradesh","Kangra","Heritage","Monument","Heritage Tourism","Historical","Tentative List","Not ASI Protected","None","Not Ramsar","UNESCO World Heritage Centre","https://whc.unesco.org/en/tentativelists/5919/","Historic 164-km narrow-gauge mountain railway commissioned in 1929 winding through the Kangra sub-Himalayas."
"ATT000298","Masrur Rock-Cut Temples","Kangra","Himachal Pradesh","Kangra","Historical","Archaeological Site","Heritage Tourism","Architectural","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","8th-century monolithic rock-cut shrines carved out of a single sandstone ridge with sacred water tank, ASI protected."
"ATT000299","Bijli Mahadev Temple","Kullu","Himachal Pradesh","Kullu","Religious","Temple","Nature Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","Himachal Tourism","https://himachaltourism.gov.in/","Ancient temple perched at 2,460 m atop Mathan plateau, famous for a 60-foot staff attracting celestial lightning."
"ATT000300","Great Himalayan National Park","Kullu","Himachal Pradesh","Kullu","Wildlife","National Park","Wildlife Tourism","Ecological","World Heritage","Not ASI Protected","National Park","Not Ramsar","UNESCO World Heritage Centre","https://whc.unesco.org/en/list/1406/","UNESCO World Heritage natural property protecting 25 types of forests and endangered Himalayan tahr and western tragopan."
"ATT000301","Naggar Castle","Kullu","Himachal Pradesh","Kullu","Historical","Palace","Heritage Tourism","Architectural","None","Not ASI Protected","None","Not Ramsar","Himachal Tourism","https://himachaltourism.gov.in/","15th-century wood-and-stone Himalayan palace built by Raja Sidh Singh of Kullu, now a heritage destination."
"ATT000302","Raghunath Temple, Kullu","Kullu","Himachal Pradesh","Kullu","Religious","Temple","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","District Administration Kullu","https://hpkullu.nic.in/","17th-century temple housing the chief deity of the valley who presides over the world-famous Kullu Dussehra."
"ATT000303","Bhootnath Temple, Mandi","Mandi","Himachal Pradesh","Mandi","Religious","Temple","Religious Tourism","Historical","None","Not ASI Protected","None","Not Ramsar","Himachal Tourism","https://himachaltourism.gov.in/","Ancient 1527 stone Shiva temple built by Raja Ajbar Sen on the banks of Beas, heart of the Mandi Shivratri fair."
"ATT000304","Prashar Lake and Pagoda Temple","Mandi","Himachal Pradesh","Mandi","Natural","Lake","Nature Tourism","Natural","None","Not ASI Protected","None","Not Ramsar","Himachal Tourism","https://himachaltourism.gov.in/","High-altitude oval lake (2,730 m) with a floating circular island and 14th-century three-tiered pagoda temple of Sage Prashar."
"ATT000305","Rewalsar Lake","Mandi","Himachal Pradesh","Mandi","Religious","Lake","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","Himachal Tourism","https://himachaltourism.gov.in/","Sacred mountain lake revered by Buddhists, Hindus, and Sikhs, associated with Guru Padmasambhava and Guru Gobind Singh."
"ATT000306","Triloknath Temple, Mandi","Mandi","Himachal Pradesh","Mandi","Historical","Temple","Heritage Tourism","Architectural","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","16th-century stone classical Nagara temple built by Queen Sultan Devi featuring life-size sculptures, ASI protected."
"ATT000307","Rani Tal and Royal Palace, Nahan","Nahan","Himachal Pradesh","Sirmaur","Historical","Palace","Heritage Tourism","Historical","None","Not ASI Protected","None","Not Ramsar","District Administration Sirmaur","https://hpdelhisirmaur.nic.in/","Scenic masonry royal tank and landscaped public garden with ancient Shiva temple in the historic Sirmaur capital."
"ATT000308","Renuka Lake and Wildlife Sanctuary","Nahan","Himachal Pradesh","Sirmaur","Natural","Lake","Nature Tourism","Ecological","None","Not ASI Protected","Wildlife Sanctuary","Ramsar Site","Ramsar Convention on Wetlands","https://rsis.ramsar.org/ris/1571","Largest natural freshwater lake in Himachal Pradesh shaped like a reclining woman, designated Ramsar site and sanctuary."
"ATT000309","Shivalik Fossil Park (Suketi Fossil Park)","Nahan","Himachal Pradesh","Sirmaur","Cultural","Museum","Eco Tourism","Scientific","None","Not ASI Protected","None","Not Ramsar","Geological Survey of India","https://www.gsi.gov.in/","Asia's first fossil park displaying prehistoric mammalian fossils excavated from 2.5 million-year-old Shivalik strata."
"ATT000310","Gaiety Heritage Cultural Complex","Shimla","Himachal Pradesh","Shimla","Cultural","Monument","Cultural Tourism","Cultural","None","Not ASI Protected","None","Not Ramsar","Himachal Tourism","https://himachaltourism.gov.in/","Victorian theatre opened in 1887 designed by Henry Irwin, preserved as an active performing arts heritage centre."
"ATT000311","Jakhu Temple and Hanuman Statue","Shimla","Himachal Pradesh","Shimla","Religious","Temple","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","Himachal Tourism","https://himachaltourism.gov.in/","Ancient temple at Shimla's highest peak (2,455 m) featuring a colossal 108-foot statue of Lord Hanuman."
"ATT000312","Kalka-Shimla Railway","Shimla","Himachal Pradesh","Shimla","Heritage","Monument","Heritage Tourism","Architectural","World Heritage","Not ASI Protected","None","Not Ramsar","UNESCO World Heritage Centre","https://whc.unesco.org/en/list/944/","Part of the Mountain Railways of India UNESCO World Heritage property, built in 1898 traversing 102 tunnels."
"ATT000313","The Ridge and Christ Church Shimla","Shimla","Himachal Pradesh","Shimla","Heritage","Church","Urban Tourism","Architectural","None","Not ASI Protected","None","Not Ramsar","Himachal Tourism","https://himachaltourism.gov.in/","Iconic open cultural hub along Mall Road featuring North India's second oldest church built in neo-Gothic style in 1857."
"ATT000314","Viceregal Lodge (Indian Institute of Advanced Study)","Shimla","Himachal Pradesh","Shimla","Historical","Palace","Heritage Tourism","Architectural","None","Not ASI Protected","None","Not Ramsar","Indian Institute of Advanced Study","https://iias.ac.in/","1888 Jacobethan-style granite residence of British Viceroys on Observatory Hill, venue of the 1945 Shimla Conference."
"ATT000315","Chintpurni Devi Temple","Una","Himachal Pradesh","Una","Religious","Temple","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","District Administration Una","https://hpuna.nic.in/","Major Shakta pilgrimage shrine dedicated to Chhinnamastika Devi, one of the 51 sacred Shaktipeeths."
"ATT000316","Dera Baba Barbhag Singh, Mairi","Una","Himachal Pradesh","Una","Religious","Gurudwara","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","Himachal Tourism","https://himachaltourism.gov.in/","Prominent Sikh religious sanctuary established by Baba Barbhag Singh Ji in 1761, venue of the annual Holi Mela."
"ATT000317","Achabal Mughal Gardens","Anantnag","Jammu and Kashmir","Anantnag","Historical","Garden","Heritage Tourism","Architectural","Tentative List","ASI Protected","None","Not Ramsar","UNESCO World Heritage Centre","https://whc.unesco.org/en/tentativelists/5577/","1620 CE Mughal terrace garden built by Empress Nur Jahan featuring water cascades fed by natural mountain springs, ASI protected."
"ATT000318","Kokernag Botanical Garden and Springs","Anantnag","Jammu and Kashmir","Anantnag","Natural","Garden","Nature Tourism","Natural","None","Not ASI Protected","None","Not Ramsar","Jammu and Kashmir Tourism","https://jktourism.jk.gov.in/","Largest freshwater spring in Kashmir surrounded by sprawling terraced rose gardens and alpine pine forests."
"ATT000319","Martand Sun Temple","Anantnag","Jammu and Kashmir","Anantnag","Historical","Archaeological Site","Heritage Tourism","Archaeological","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","Monumental 8th-century colonnaded stone temple dedicated to Surya built by King Lalitaditya Muktapida, ASI protected."
"ATT000320","Verinag Spring and Mughal Arcade","Anantnag","Jammu and Kashmir","Anantnag","Historical","Garden","Heritage Tourism","Historical","Tentative List","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","Octagonal stone basin and Mughal pavilion built by Emperor Jahangir at the natural source of the Jhelum River, ASI protected."
"ATT000321","Ancient Buddhist Stupa and Chaitya at Ushkur","Baramula","Jammu and Kashmir","Baramulla","Historical","Archaeological Site","Heritage Tourism","Archaeological","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","Ancient Kushan and Karkota-era Buddhist monastery and terracotta stupa remains at Ushkur, ASI protected."
"ATT000322","Eco Park Baramulla","Baramula","Jammu and Kashmir","Baramulla","Natural","Garden","Nature Tourism","Natural","None","Not ASI Protected","None","Not Ramsar","Jammu and Kashmir Tourism","https://jktourism.jk.gov.in/","Scenic island park located on the Jhelum River connected by suspension bridges, surrounded by Pir Panjal peaks."
"ATT000323","Bhaderwah Valley","Doda","Jammu and Kashmir","Doda","Natural","Valley","Nature Tourism","Natural","None","Not ASI Protected","None","Not Ramsar","Jammu and Kashmir Tourism","https://jktourism.jk.gov.in/","Verdant alpine valley known as 'Chota Kashmir' renowned for deodar forests, gushing streams, and mountain vistas."
"ATT000324","Gupt Ganga Temple, Bhaderwah","Doda","Jammu and Kashmir","Doda","Religious","Temple","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","District Administration Doda","https://doda.nic.in/","Ancient stone temple on the banks of Neru River housing a natural subterranean spring and Pandava footprints."
"ATT000325","Apharwat Peak","Gulmarg","Jammu and Kashmir","Baramulla","Natural","Hill","Nature Tourism","Natural","None","Not ASI Protected","None","Not Ramsar","Jammu and Kashmir Tourism","https://jktourism.jk.gov.in/","Towering 4,390-meter Himalayan summit overlooking Alpather tarn and the Line of Control."
"ATT000326","Gulmarg Biosphere Reserve","Gulmarg","Jammu and Kashmir","Baramulla","Wildlife","Wildlife Sanctuary","Wildlife Tourism","Ecological","None","Not ASI Protected","Wildlife Sanctuary","Not Ramsar","Department of Wildlife Protection, Jammu and Kashmir","https://jkwildlife.com/","180 sq km sub-alpine sanctuary preserving musk deer, snow leopard, brown bear, and endangered avifauna."
"ATT000327","Maharani Temple (Mohineshwar Shivalaya)","Gulmarg","Jammu and Kashmir","Baramulla","Religious","Temple","Religious Tourism","Historical","None","Not ASI Protected","None","Not Ramsar","Jammu and Kashmir Tourism","https://jktourism.jk.gov.in/","1915 royal temple built by Maharani Mohini Bai Sisodia, prominent landmark situated atop a knoll in central Gulmarg."
"ATT000328","St. Mary's Church, Gulmarg","Gulmarg","Jammu and Kashmir","Baramulla","Historical","Church","Heritage Tourism","Architectural","None","Not ASI Protected","None","Not Ramsar","Jammu and Kashmir Tourism","https://jktourism.jk.gov.in/","Historic Victorian stone church constructed in 1902 standing amidst rolling meadows of Gulmarg."
"ATT000329","Amar Mahal Palace Museum","Jammu","Jammu and Kashmir","Jammu","Historical","Palace","Heritage Tourism","Cultural","None","Not ASI Protected","None","Not Ramsar","Jammu and Kashmir Tourism","https://jktourism.jk.gov.in/","19th-century French chateau-style red sandstone palace built for Raja Amar Singh, housing a 120 kg golden throne."
