base_price,days_to_festival,is_weekend,season_demand_index,occupancy_rate_last_30d,category_luxury_tier,review_rating,recommended_price,suggested_price
2430.07,41,0,0.34,0.56,1,4.0,2420.0,2420.0
9766.76,31,0,0.36,0.71,3,3.4,10950.0,10950.0
1442.79,16,1,0.75,0.53,1,4.3,2220.0,2220.0
999.89,13,0,0.63,0.4,1,4.3,1230.0,1230.0
1677.88,39,0,0.98,0.38,1,3.3,2110.0,2110.0
7090.14,35,1,0.77,0.73,3,3.7,10680.0,10680.0
3369.89,57,1,0.31,0.37,2,3.9,3340.0,3340.0
1407.11,47,0,0.64,0.72,1,4.2,1770.0,1770.0
2194.12,23,1,0.59,0.46,1,3.7,2930.0,2930.0
5564.21,44,0,0.37,0.77,2,3.7,5810.0,5810.0
1383.95,53,1,0.95,0.26,1,5.0,2020.0,2020.0
14586.98,26,0,0.86,0.31,3,3.3,18440.0,18440.0
5500.31,24,1,0.46,0.7,2,5.0,7880.0,7880.0
5176.28,58,0,0.48,0.6,2,3.3,5230.0,5230.0
7466.95,31,1,0.32,0.31,3,3.7,7840.0,7840.0
2004.52,51,0,0.51,0.87,1,4.1,2400.0,2400.0
15450.24,17,0,0.71,0.37,3,3.5,18400.0,18400.0
4888.89,45,0,0.59,0.49,2,3.4,5080.0,5080.0
3660.66,17,0,0.98,0.31,2,3.7,5250.0,5250.0
1700.93,36,0,0.34,0.46,1,5.0,1800.0,1800.0
12457.25,25,0,0.71,0.54,3,3.9,15980.0,15980.0
1716.91,8,1,0.9,0.39,1,4.2,2720.0,2720.0
1091.92,59,1,0.64,0.77,1,4.5,1550.0,1550.0
1399.3,34,0,0.3,0.47,1,4.5,1480.0,1480.0
5308.39,7,1,0.47,0.73,2,4.4,8190.0,8190.0
5514.96,19,0,0.53,0.32,2,3.8,6440.0,6440.0
2980.55,53,0,0.98,0.45,2,3.4,3630.0,3630.0
15523.87,41,0,0.94,0.16,3,3.7,19020.0,19020.0
1426.12,21,1,0.96,0.76,1,3.6,2460.0,2460.0
4818.1,18,0,0.88,0.65,2,3.4,6840.0,6840.0
2102.92,29,1,0.55,0.8,1,3.2,2850.0,2850.0
14119.46,52,0,0.93,0.51,3,4.9,18460.0,18460.0
5810.12,27,0,0.99,0.79,2,4.9,9370.0,9370.0
3595.22,34,0,0.55,0.67,2,3.3,4000.0,4000.0
5504.77,42,1,0.48,0.15,2,3.5,5740.0,5740.0
1110.7,10,1,0.68,0.35,1,3.5,1610.0,1610.0
4967.64,30,1,0.43,0.55,2,3.7,6250.0,6250.0
5096.92,48,1,0.32,0.64,2,3.6,6310.0,6310.0
4872.03,47,1,0.96,0.2,2,4.9,7000.0,7000.0
1303.7,38,1,0.95,0.71,1,3.4,2010.0,2010.0
5555.65,35,0,0.41,0.58,2,3.6,5980.0,5980.0
3091.0,29,1,0.59,0.57,2,3.3,4170.0,4170.0
985.82,22,0,0.88,0.38,1,5.0,1400.0,1400.0
2047.94,18,1,0.76,0.63,1,4.9,3340.0,3340.0
4164.17,11,1,0.58,0.17,2,4.5,6210.0,6210.0
5471.84,14,1,0.82,0.2,2,4.0,8340.0,8340.0
1513.44,30,0,0.93,0.74,1,3.5,2190.0,2190.0
1169.25,42,1,0.95,0.41,1,3.6,1640.0,1640.0
2238.31,36,1,0.57,0.43,1,4.0,2920.0,2920.0
1778.26,36,0,0.42,0.32,1,4.6,1910.0,1910.0
3162.19,14,0,0.94,0.51,2,3.7,4620.0,4620.0
5021.34,28,1,0.36,0.19,2,3.8,5890.0,5890.0
4288.9,49,1,0.81,0.39,2,4.3,5850.0,5850.0
4615.1,42,0,0.4,0.57,2,3.6,4710.0,4710.0
1637.44,25,0,0.57,0.52,1,4.3,1980.0,1980.0
5400.48,43,0,0.59,0.95,2,3.9,7160.0,7160.0
5403.47,1,0,0.41,0.46,2,3.3,6380.0,6380.0
13093.89,19,1,0.95,0.46,3,3.9,20680.0,20680.0
2868.9,14,1,0.3,0.55,2,4.9,3960.0,3960.0
2242.17,51,1,0.93,0.3,1,3.7,3060.0,3060.0
4848.55,3,0,0.92,0.85,2,3.8,7630.0,7630.0
2015.24,21,1,0.52,0.61,1,3.3,2800.0,2800.0
3770.44,49,0,0.79,0.3,2,4.3,4400.0,4400.0
2306.85,37,0,0.48,0.78,1,4.7,2840.0,2840.0
2060.59,22,0,0.83,0.18,1,3.8,2470.0,2470.0
7125.9,58,0,0.69,0.94,3,3.6,9020.0,9020.0
1552.44,25,0,0.51,0.84,1,4.9,2130.0,2130.0
5602.33,50,0,0.58,0.61,2,4.5,6410.0,6410.0
975.51,10,0,0.78,0.24,1,4.2,1260.0,1260.0
5864.96,27,0,0.93,0.32,2,3.7,7650.0,7650.0
4877.07,55,1,0.39,0.37,2,3.6,5210.0,5210.0
4709.82,1,0,0.7,0.34,2,4.5,6480.0,6480.0
1332.89,58,1,0.48,0.55,1,4.1,1520.0,1520.0
1298.07,7,0,0.86,0.91,1,4.1,2080.0,2080.0
2407.29,28,1,0.35,0.51,1,3.3,2770.0,2770.0
1377.24,10,1,0.78,0.68,1,4.1,2320.0,2320.0
5214.27,36,1,0.42,0.7,2,4.7,7350.0,7350.0
9931.22,17,1,0.72,0.85,3,4.9,17250.0,17250.0
7392.54,54,0,0.88,0.18,3,3.4,7330.0,7330.0
2537.5,49,0,0.83,0.47,2,4.3,3140.0,3140.0
4404.9,13,0,0.83,0.78,2,4.2,6660.0,6660.0
5915.23,53,0,0.66,0.8,2,4.8,7750.0,7750.0
1490.62,9,0,0.92,0.89,1,4.6,2510.0,2510.0
9571.92,34,1,0.71,0.71,3,4.9,15380.0,15380.0
3704.32,8,0,0.94,0.35,2,4.9,5270.0,5270.0
4321.9,34,1,0.68,0.55,2,3.6,5870.0,5870.0
1605.06,10,1,0.65,0.18,1,4.5,2290.0,2290.0
2307.86,43,1,0.46,0.67,1,4.2,3100.0,3100.0
4269.32,11,1,0.68,0.59,2,3.6,6550.0,6550.0
11077.58,2,1,0.4,0.68,3,3.6,15990.0,15990.0
2984.3,52,0,0.91,0.89,2,3.3,3940.0,3940.0
2472.38,38,0,0.77,0.7,1,4.6,3340.0,3340.0
8499.73,13,1,1.0,0.41,3,3.8,13640.0,13640.0
1017.38,55,1,0.36,0.31,1,4.7,1100.0,1100.0
1961.03,27,1,0.47,0.83,1,4.3,2790.0,2790.0
1852.59,10,0,0.91,0.31,1,4.4,2570.0,2570.0
3953.01,38,1,0.58,0.28,2,3.7,4890.0,4890.0
10221.92,24,0,0.63,0.32,3,4.0,12070.0,12070.0
2156.1,20,0,0.9,0.56,1,3.9,2990.0,2990.0
7957.13,9,0,0.67,0.25,3,3.6,9170.0,9170.0
2212.41,42,0,0.44,0.9,1,4.7,2730.0,2730.0
12487.47,14,0,0.92,0.92,3,4.3,20830.0,20830.0
3966.39,18,0,0.32,0.93,2,3.3,4730.0,4730.0
4103.1,47,0,0.93,0.18,2,4.7,5210.0,5210.0
1310.64,21,0,0.34,0.91,1,3.4,1570.0,1570.0
13521.14,20,1,0.77,0.95,3,3.9,22480.0,22480.0
4295.06,59,1,0.35,0.9,2,4.2,5180.0,5180.0
1413.37,51,0,0.79,0.69,1,3.2,1680.0,1680.0
4586.18,43,0,0.32,0.71,2,4.4,4890.0,4890.0
2493.18,31,1,0.89,0.25,1,4.4,3810.0,3810.0
10352.62,49,0,0.63,0.85,3,4.4,13290.0,13290.0
2373.11,22,0,0.37,0.2,1,3.5,2390.0,2390.0
3707.56,12,1,0.79,0.4,2,3.7,5720.0,5720.0
2691.56,4,1,0.64,0.94,2,3.6,4340.0,4340.0
1226.79,3,0,0.43,0.49,1,4.9,1590.0,1590.0
1569.91,27,0,0.31,0.25,1,3.3,1510.0,1510.0
1251.42,13,0,0.59,0.93,1,4.0,1800.0,1800.0
2500.79,7,1,0.36,0.94,2,4.8,3970.0,3970.0
2364.0,8,0,0.37,0.3,1,4.6,2790.0,2790.0
5453.58,56,0,0.49,0.84,2,4.7,6570.0,6570.0
2087.67,50,0,0.74,0.46,1,5.0,2640.0,2640.0
1168.5,34,1,0.67,0.46,1,3.9,1620.0,1620.0
2921.27,36,1,0.35,0.36,2,3.8,3310.0,3310.0
1008.17,20,1,0.98,0.19,1,3.3,1440.0,1440.0
13240.29,57,1,0.92,0.36,3,3.5,16830.0,16830.0
15288.08,17,0,0.48,0.19,3,4.2,16600.0,16600.0
4006.88,32,1,0.39,0.89,2,3.5,5460.0,5460.0
2916.99,7,1,0.96,0.68,2,4.5,5230.0,5230.0
11123.93,50,0,0.62,0.86,3,3.3,13400.0,13400.0
1458.13,48,1,0.52,0.72,1,3.7,1890.0,1890.0
1499.72,16,1,0.64,0.26,1,4.5,2270.0,2270.0
1894.13,42,1,0.84,0.9,1,3.7,3100.0,3100.0
5015.51,30,0,0.42,0.87,2,4.5,6080.0,6080.0
1076.97,33,1,0.84,0.43,1,5.0,1690.0,1690.0
2624.57,5,1,0.82,0.24,2,4.6,4210.0,4210.0
15943.3,21,0,0.68,0.71,3,3.8,20160.0,20160.0
8327.28,13,0,0.91,0.73,3,4.8,13280.0,13280.0
2688.41,2,0,0.39,0.87,2,3.3,3500.0,3500.0
1203.8,11,1,0.72,0.19,1,4.5,1760.0,1760.0
2636.35,35,0,0.61,0.26,2,3.2,2750.0,2750.0
3871.34,11,0,0.6,0.63,2,3.5,5000.0,5000.0
2183.84,44,0,0.48,0.65,1,5.0,2670.0,2670.0
1445.99,1,0,0.56,0.18,1,3.8,1790.0,1790.0
10441.83,1,1,0.38,0.47,3,4.7,15260.0,15260.0
4864.55,14,0,0.48,0.62,2,3.9,6220.0,6220.0
4281.13,22,1,0.49,0.74,2,4.7,6230.0,6230.0
14614.46,28,1,0.8,0.4,3,4.9,23420.0,23420.0
5531.12,16,1,0.33,0.54,2,4.0,7280.0,7280.0
2534.69,31,0,0.76,0.8,2,4.2,3510.0,3510.0
2144.87,6,0,0.45,0.91,1,4.3,3020.0,3020.0
1637.17,29,0,0.36,0.33,1,4.9,1740.0,1740.0
2482.14,27,0,0.51,0.35,1,3.7,2700.0,2700.0
4191.31,13,0,0.46,0.9,2,4.3,5750.0,5750.0
5954.14,43,1,0.69,0.47,2,3.8,7820.0,7820.0
13545.69,29,0,0.55,0.72,3,3.6,16560.0,16560.0
1297.77,16,0,0.98,0.64,1,3.4,1880.0,1880.0
4384.38,31,0,0.97,0.38,2,4.3,5920.0,5920.0
5972.47,45,0,0.61,0.67,2,4.8,7280.0,7280.0
5501.36,5,1,0.86,0.67,2,3.8,9160.0,9160.0
2840.78,50,0,0.31,0.62,2,4.2,2790.0,2790.0
2030.2,23,0,0.68,0.23,1,4.4,2490.0,2490.0
3709.53,5,1,0.82,0.95,2,3.9,6680.0,6680.0
911.17,26,0,0.45,0.47,1,4.8,1100.0,1100.0
1545.57,17,0,0.34,0.66,1,3.9,1850.0,1850.0
3321.64,23,0,0.41,0.86,2,3.4,4090.0,4090.0
5366.04,36,0,0.61,0.49,2,3.5,5880.0,5880.0
9373.31,55,0,0.65,0.77,3,4.8,11740.0,11740.0
5396.33,23,0,0.57,0.93,2,5.0,8120.0,8120.0
2502.09,37,1,0.61,0.44,2,3.7,3210.0,3210.0
3577.37,33,0,0.63,0.47,2,3.5,4340.0,4340.0
3344.08,39,1,0.84,0.87,2,4.1,5310.0,5310.0
1273.71,46,1,0.37,0.28,1,4.5,1360.0,1360.0
1009.1,14,0,0.84,0.17,1,4.3,1310.0,1310.0
1199.4,10,0,0.78,0.88,1,4.9,1950.0,1950.0
4444.42,21,0,0.82,0.81,2,4.7,7030.0,7030.0
1366.18,53,1,0.81,0.93,1,4.8,2110.0,2110.0
1567.83,23,1,0.63,0.2,1,4.2,2140.0,2140.0
1502.99,0,1,0.45,0.27,1,3.8,2050.0,2050.0
14759.05,17,0,0.68,0.23,3,4.5,19050.0,19050.0
2348.48,43,1,0.97,0.7,1,4.0,3510.0,3510.0
4225.35,11,0,0.71,0.63,2,3.7,6020.0,6020.0
1428.25,56,0,0.31,0.44,1,3.5,1240.0,1240.0
2873.8,42,0,0.34,0.2,2,4.2,2650.0,2650.0
2425.44,27,0,1.0,0.66,1,4.3,3750.0,3750.0
996.36,39,0,0.35,0.61,1,4.2,1000.0,1000.0
3541.78,59,1,0.33,0.24,2,3.4,3500.0,3500.0
1376.91,6,1,0.55,0.88,1,4.2,2330.0,2330.0
1412.64,22,1,0.98,0.31,1,3.5,2070.0,2070.0
1162.86,20,0,0.52,0.74,1,4.4,1520.0,1520.0
2153.06,33,1,0.59,0.86,1,4.0,3190.0,3190.0
1096.0,10,0,0.74,0.61,1,4.7,1610.0,1610.0
1915.85,21,0,0.32,0.35,1,4.6,2090.0,2090.0
2933.46,41,0,0.93,0.4,2,4.5,3830.0,3830.0
2746.87,34,0,0.66,0.86,2,4.5,3780.0,3780.0
5683.0,51,0,0.63,0.39,2,4.2,6550.0,6550.0
1204.21,28,0,0.9,0.75,1,3.3,1700.0,1700.0
14212.5,41,1,0.97,0.94,3,4.4,24530.0,24530.0
1771.41,27,1,0.6,0.95,1,4.0,2700.0,2700.0
1024.57,58,0,0.42,0.58,1,4.0,1070.0,1070.0
5844.07,17,1,0.87,0.81,2,3.9,9800.0,9800.0
1295.14,13,1,0.58,0.94,1,4.9,2070.0,2070.0
2275.43,17,0,0.95,0.45,1,3.6,3220.0,3220.0
3090.84,27,1,0.96,0.35,2,3.8,4770.0,4770.0
14539.43,23,0,0.38,0.24,3,4.9,15660.0,15660.0
2546.3,7,1,0.97,0.26,2,4.7,4020.0,4020.0
4291.23,41,1,0.56,0.83,2,3.2,5640.0,5640.0
13694.43,53,1,0.75,0.62,3,4.8,19890.0,19890.0
2395.67,44,1,0.32,0.85,1,3.6,2950.0,2950.0
2354.72,52,1,0.92,0.78,1,4.5,3770.0,3770.0
2211.4,7,1,0.75,0.69,1,4.2,3690.0,3690.0
2321.11,3,0,0.75,0.64,1,4.2,3370.0,3370.0
1218.75,26,0,0.93,0.19,1,4.5,1560.0,1560.0
8841.84,35,0,0.66,0.85,3,3.6,11900.0,11900.0
3511.39,4,0,0.59,0.48,2,3.5,4510.0,4510.0
3819.69,32,0,0.91,0.6,2,4.4,5530.0,5530.0
1529.31,48,1,0.82,0.17,1,3.7,1970.0,1970.0
4405.94,33,0,0.96,0.9,2,5.0,7210.0,7210.0
7598.8,29,1,0.96,0.87,3,4.0,12870.0,12870.0
4919.36,7,1,0.57,0.58,2,3.4,7260.0,7260.0
1168.11,38,0,0.61,0.61,1,4.4,1470.0,1470.0
3586.08,46,1,0.48,0.71,2,3.8,4710.0,4710.0
1705.35,25,0,0.76,0.36,1,3.5,2000.0,2000.0
2174.3,56,1,0.56,0.33,1,4.0,2560.0,2560.0
2083.15,36,0,0.85,0.69,1,4.9,3030.0,3030.0
4759.37,33,0,0.39,0.23,2,3.9,4880.0,4880.0
3045.21,6,0,0.38,0.51,2,3.8,3580.0,3580.0
1775.27,39,0,0.44,0.54,1,4.0,1980.0,1980.0
1039.91,27,0,0.36,0.46,1,3.2,980.0,980.0
3820.77,38,0,0.73,0.3,2,3.4,4150.0,4150.0
1561.63,38,0,0.4,0.43,1,4.7,1710.0,1710.0
963.7,27,1,0.41,0.42,1,5.0,1300.0,1300.0
1338.38,13,1,0.31,0.55,1,3.5,1670.0,1670.0
5844.77,52,0,0.85,0.69,2,4.2,7870.0,7870.0
2425.81,49,1,0.87,0.92,1,4.9,4000.0,4000.0
1463.72,37,1,0.41,0.27,1,3.5,1630.0,1630.0
968.96,3,1,0.82,0.85,1,3.5,1650.0,1650.0
7790.95,41,0,0.6,0.38,3,4.9,9510.0,9510.0
3872.76,17,0,0.47,0.62,2,4.5,5050.0,5050.0
5817.23,43,0,0.73,0.59,2,3.5,7350.0,7350.0
1125.92,47,0,0.42,0.6,1,3.9,1200.0,1200.0
5172.31,24,1,0.83,0.73,2,3.3,8390.0,8390.0
1073.89,6,0,0.33,0.46,1,4.0,1240.0,1240.0
5934.4,37,1,0.97,0.41,2,4.6,9250.0,9250.0
9816.16,27,0,0.35,0.83,3,4.2,11660.0,11660.0
5213.32,4,1,0.71,0.33,2,4.4,7940.0,7940.0
9425.91,2,0,0.93,0.29,3,3.8,13320.0,13320.0
4696.84,43,1,0.31,0.16,2,3.5,4560.0,4560.0
1207.23,30,1,0.65,0.32,1,3.2,1510.0,1510.0
7460.21,46,1,0.55,0.56,3,4.7,10230.0,10230.0
2400.9,41,0,0.71,0.58,1,4.3,2970.0,2970.0
5711.77,57,0,0.46,0.35,2,3.6,4840.0,4840.0
2319.95,19,1,0.35,0.21,1,4.0,2610.0,2610.0
1900.69,18,0,0.74,0.75,1,4.6,2640.0,2640.0
2193.23,47,0,0.59,0.76,1,4.2,2560.0,2560.0
1010.46,59,0,0.74,0.95,1,3.7,1240.0,1240.0
3671.76,10,0,0.45,0.87,2,3.7,4690.0,4690.0
3597.96,39,0,0.54,0.89,2,3.6,4440.0,4440.0
1917.03,2,0,0.69,0.79,1,4.7,2850.0,2850.0
1469.53,22,0,0.72,0.64,1,4.2,1960.0,1960.0
3019.77,6,0,0.56,0.25,2,4.5,3540.0,3540.0
1854.35,22,1,0.5,0.65,1,4.7,2680.0,2680.0
5350.34,60,0,0.49,0.19,2,5.0,5300.0,5300.0
3837.43,6,0,0.42,0.86,2,3.6,4990.0,4990.0
2962.94,45,1,0.53,0.54,2,3.5,3680.0,3680.0
3188.41,33,1,0.44,0.71,2,4.0,4290.0,4290.0
1279.97,41,1,0.74,0.19,1,3.3,1520.0,1520.0
3549.64,18,1,0.7,0.58,2,4.6,5490.0,5490.0
1928.47,57,0,0.57,0.39,1,4.8,2090.0,2090.0
1861.51,8,1,0.53,0.38,1,4.4,2720.0,2720.0
4936.28,47,0,0.47,0.46,2,3.7,5030.0,5030.0
1480.0,50,1,0.67,0.15,1,3.4,1750.0,1750.0
5383.99,17,0,0.94,0.52,2,3.9,7560.0,7560.0
3214.31,40,1,0.78,0.54,2,4.7,4640.0,4640.0
10690.41,47,0,0.82,0.84,3,3.8,13670.0,13670.0
14009.39,44,0,0.88,0.51,3,3.3,17650.0,17650.0
1188.25,41,1,0.55,0.44,1,3.7,1430.0,1430.0
1075.78,24,0,0.34,0.95,1,5.0,1460.0,1460.0
5592.89,51,0,0.74,0.61,2,4.4,6870.0,6870.0
1448.69,13,0,0.43,0.53,1,4.8,1900.0,1900.0
4893.55,43,0,0.7,0.55,2,4.6,6060.0,6060.0
2588.72,24,0,0.82,0.8,2,4.2,3760.0,3760.0
4915.16,18,1,0.85,0.42,2,3.5,7390.0,7390.0
1405.76,38,0,0.51,0.46,1,3.8,1500.0,1500.0
989.19,54,0,0.66,0.75,1,4.3,1230.0,1230.0
1875.7,14,0,0.73,0.21,1,4.8,2380.0,2380.0
1285.29,15,1,0.87,0.84,1,3.7,2180.0,2180.0
9868.07,26,1,0.83,0.49,3,3.4,14230.0,14230.0
1028.93,39,1,0.99,0.62,1,4.2,1640.0,1640.0
1135.46,9,1,0.31,0.76,1,3.5,1490.0,1490.0
1376.76,3,1,0.61,0.36,1,4.3,2080.0,2080.0
2814.16,50,1,0.48,0.86,2,3.7,3670.0,3670.0
5687.89,18,1,0.38,0.93,2,3.6,8310.0,8310.0
909.68,27,0,0.94,0.55,1,3.9,1260.0,1260.0
1674.18,20,1,1.0,0.9,1,4.3,3020.0,3020.0
1097.2,58,0,0.43,0.15,1,4.2,980.0,980.0
1392.29,46,1,0.33,0.87,1,3.6,1680.0,1680.0
5741.21,13,1,0.49,0.4,2,4.8,7990.0,7990.0
3065.93,32,1,0.88,0.4,2,3.4,4490.0,4490.0
2445.33,47,1,0.51,0.33,1,3.3,2880.0,2880.0
1229.27,9,0,0.34,0.4,1,4.3,1400.0,1400.0
13415.66,18,0,0.34,0.32,3,3.4,12920.0,12920.0
4413.37,29,0,0.6,0.87,2,4.1,5850.0,5850.0
5595.68,21,1,0.95,0.87,2,4.9,10520.0,10520.0
1786.39,2,1,0.5,0.23,1,4.5,2410.0,2410.0
4370.96,36,1,0.6,0.26,2,4.3,5710.0,5710.0
1212.73,40,1,0.37,0.84,1,4.2,1630.0,1630.0
3081.8,17,1,0.65,0.47,2,3.5,4230.0,4230.0
15164.89,10,1,0.79,0.29,3,4.0,22570.0,22570.0
1424.54,47,1,0.49,0.56,1,3.8,1680.0,1680.0
1495.33,1,1,0.51,0.48,1,4.9,2300.0,2300.0
2115.72,11,1,0.89,0.33,1,3.6,3270.0,3270.0
1442.12,53,0,0.31,0.73,1,4.0,1390.0,1390.0
2423.3,5,1,0.75,0.66,1,4.9,4170.0,4170.0
2080.68,42,0,0.58,0.23,1,4.6,2200.0,2200.0
4591.0,58,0,0.51,0.89,2,4.9,5490.0,5490.0
5583.13,39,1,0.76,0.6,2,4.3,8070.0,8070.0
979.37,43,0,0.88,0.35,1,3.8,1220.0,1220.0
8570.63,28,1,0.69,0.32,3,4.7,11730.0,11730.0
1644.06,58,0,0.32,0.26,1,3.7,1230.0,1230.0
8269.79,29,0,0.62,0.49,3,3.5,9480.0,9480.0
2090.25,1,0,0.62,0.26,1,4.5,2670.0,2670.0
15192.08,8,0,0.68,0.48,3,4.4,21100.0,21100.0
3983.2,46,0,0.77,0.27,2,4.8,4760.0,4760.0
3697.46,1,0,0.31,0.68,2,4.9,4820.0,4820.0
15615.51,28,0,0.65,0.78,3,4.7,20760.0,20760.0
1611.76,32,0,0.71,0.59,1,3.3,1960.0,1960.0
10890.48,9,0,0.54,0.69,3,4.4,13880.0,13880.0
1462.64,33,1,0.77,0.9,1,4.6,2410.0,2410.0
2355.28,43,0,0.46,0.66,1,5.0,2870.0,2870.0
1810.33,54,1,0.52,0.44,1,3.9,2100.0,2100.0
5167.61,7,1,0.97,0.51,2,3.5,8590.0,8590.0
2198.89,36,0,0.54,0.84,1,4.7,2840.0,2840.0
3696.47,53,1,0.54,0.25,2,3.8,4340.0,4340.0
4017.93,59,1,0.72,0.41,2,4.3,5250.0,5250.0
5469.65,32,1,0.98,0.61,2,3.9,8580.0,8580.0
3771.39,46,0,0.99,0.69,2,3.9,5410.0,5410.0
2170.3,5,1,0.71,0.76,1,4.5,3720.0,3720.0
2405.59,43,1,0.3,0.4,1,3.9,2630.0,2630.0
1897.14,39,0,0.93,0.27,1,4.4,2470.0,2470.0
2086.6,44,0,0.7,0.91,1,3.2,2670.0,2670.0
2188.16,18,0,0.56,0.21,1,3.8,2400.0,2400.0
2252.06,31,1,0.88,0.23,1,3.8,3190.0,3190.0
1532.09,26,0,0.58,0.55,1,4.5,1940.0,1940.0
6512.63,0,1,0.32,0.81,3,3.8,9310.0,9310.0
3906.57,42,0,0.87,0.77,2,4.3,5680.0,5680.0
1978.01,51,1,0.68,0.9,1,4.4,2820.0,2820.0
4076.23,32,0,0.54,0.26,2,4.4,4580.0,4580.0
2098.34,39,0,0.48,0.45,1,4.3,2210.0,2210.0
1471.17,31,1,0.72,0.38,1,3.9,2030.0,2030.0
4721.6,4,0,0.45,0.84,2,3.9,6090.0,6090.0
3152.47,16,0,0.53,0.54,2,4.2,3800.0,3800.0
2098.99,7,0,0.75,0.17,1,3.3,2540.0,2540.0
11456.96,56,0,0.92,0.72,3,4.8,15960.0,15960.0
8040.64,41,1,0.67,0.46,3,4.7,11590.0,11590.0
3521.69,33,1,0.83,0.57,2,3.8,5220.0,5220.0
5120.13,8,0,0.83,0.87,2,4.2,8150.0,8150.0
4189.1,55,0,0.77,0.36,2,4.9,5000.0,5000.0
1245.65,22,0,0.47,0.34,1,3.7,1370.0,1370.0
2447.63,34,1,0.91,0.36,1,4.5,3620.0,3620.0
2044.2,49,0,0.61,0.42,1,3.3,2110.0,2110.0
5849.97,6,0,0.33,0.24,2,4.1,6370.0,6370.0
3994.87,14,0,0.47,0.71,2,4.8,5270.0,5270.0
1660.16,52,1,0.84,0.32,1,4.2,2280.0,2280.0
14979.55,53,0,0.35,0.89,3,4.3,16890.0,16890.0
11250.49,19,1,0.4,0.32,3,4.8,14620.0,14620.0
4975.48,49,0,0.79,0.35,2,4.5,6100.0,6100.0
3382.61,24,0,0.92,0.39,2,4.5,4460.0,4460.0
10467.26,2,0,0.74,0.76,3,4.3,15180.0,15180.0
1097.52,59,0,0.46,0.49,1,4.3,1060.0,1060.0
3220.93,54,0,0.34,0.81,2,4.6,3560.0,3560.0
901.51,45,0,0.73,0.78,1,5.0,1220.0,1220.0
2637.43,23,0,0.33,0.89,2,4.6,3210.0,3210.0
2463.65,33,0,0.73,0.76,1,4.5,3400.0,3400.0
8423.54,45,0,0.46,0.19,3,3.4,7540.0,7540.0
12633.11,21,1,0.93,0.82,3,4.7,22030.0,22030.0
2242.56,10,0,0.63,0.9,1,4.5,3240.0,3240.0
4427.31,47,1,0.46,0.94,2,4.6,6290.0,6290.0
7531.45,7,0,0.9,0.25,3,3.6,10360.0,10360.0
5048.41,38,0,0.48,0.64,2,4.8,5870.0,5870.0
12002.51,42,0,0.51,0.31,3,3.4,12370.0,12370.0
5059.38,34,0,0.88,0.36,2,3.7,6260.0,6260.0
2131.59,48,0,0.52,0.75,1,4.4,2480.0,2480.0
2460.66,45,0,0.59,0.93,1,4.4,3220.0,3220.0
1817.7,37,1,0.54,0.63,1,3.8,2440.0,2440.0
3695.74,7,0,0.38,0.83,2,4.5,4650.0,4650.0
1937.54,53,0,0.33,0.16,1,3.9,1570.0,1570.0
2739.54,36,0,0.81,0.18,2,3.2,3090.0,3090.0
5640.89,26,0,0.75,0.63,2,3.5,7550.0,7550.0
2917.83,27,1,0.5,0.46,2,4.8,4030.0,4030.0
9278.43,39,0,0.51,0.86,3,3.6,11000.0,11000.0
14157.45,33,0,0.96,0.39,3,3.4,18660.0,18660.0
1855.7,31,0,0.99,0.5,1,4.4,2780.0,2780.0
