place_id,associated_search_term,search_weight
1264,Quepem Dam,1
1265,Ancestral Goa,1
1265,Museum Of Christian Art,1
1265,Museum Of Goa,1
1265,Pandava Caves,1
1265,San Thome Museum,1
1266,Clock Tower,1
1266,Municipal Garden,1
1266,Pandav Cave,1
1266,Pandava Caves,1
1266,Sidhnata Buddhist Cave,1
1267,Archaeological Museum of Goa,1
1267,Campal Gardens,1
1267,Children's Park,1
1267,Goa State Museum,1
1267,Public Astronomical Observatory Goa,1
1268,Archaeological Museum of Goa,1
1268,BENZ CELEBRITY WAX MUSEUM,1
1268,Museum Of Christian Art,1
1268,Museum Of Goa,1
1268,Old Goa Church,1
1269,Aguada Childrens Park,1
1269,Candolim Park,1
1269,Goa,1
1269,Goosebumps Virtual Escape,1
1269,Splashdown Waterpark,1
1270,Bhagwan Mahavir Bal Vihar,1
1270,Children's Park,1
1270,Francisco Luis Gomes Garden (Campal Garden),1
1270,Malson Shoes,1
1270,Panjim Municipal Garden,1
1271,0,1
1271,Cabo De Rama Viewpoint,1
1271,Cabo de Rama Beach,1
1271,Fort of Mormugao,1
1271,Mormugao fort,1
1272,Bhupar Waterfalls,1
1272,Dudhsagar Falls,1
1272,Ghogyar Dabem Waterfall,1
1272,Kuske Waterfall,1
1272,Twin Waterfall,1
1273,0,1
1273,BHAGWAN MAHAVIR NATIONAL PARK AND WILDLIFE SANCTUARY MOLLEM GOA,1
1273,Bondla Tourist Cottages,1
1273,Mollem National Park & Bhagwan Mahavir Wildlife Sanctuary,1
1273,Netravali Wildlife Sanctuary,1
1274,Rudreshwar Temple,1
1274,Shiva Temple,1
1274,Shree Mangesh temple,1
1274,Tambdi Surla,1
1274,Tambdi Surla Waterfalls,1
1275,Archaeological Museum of Goa,1
1275,Old Goa Church,1
1275,Se Cathedral,1
1275,St. Augustine Tower,1
1275,The Arch Of Conception,1
1276,Charavane Waterfall,1
1276,Dudhsagar Falls,1
1276,Dudhsagar Water Falls,1
1276,Dudhsagar Waterfall Trek,1
1276,Satrem Waterfall,1
1277,Basilica of Bom Jesus,1
1277,Catholic Church of St. Francis of Assisi..,1
1277,Church of St. Cajetan,1
1277,Churches and Convents of Goa,1
1277,Old Goa Church,1
1278,0,1
1278,BHAGWAN MAHAVIR NATIONAL PARK AND WILDLIFE SANCTUARY MOLLEM GOA,1
1278,Bhagwan Mahavir Wildlife Sanctuary Range Forest Office,1
1278,"Biodiversity Park, Mollem",1
1278,Bondla Wildlife Sanctuary,1
1279,Mangeshi Temple,1
1279,Maruti Temple,1
1279,Shri Mahalasa Narayani Temple,1
1279,Shri Nageshi Temple,1
1279,Sri Mahadeva Temple Tambdisurla,1
1280,Arvalem Caves,1
1280,Charavane Waterfall,1
1280,Hivrem Waterfall,1
1280,Kesarval Spring Verna Waterfall,1
1280,Tambdi Surla Waterfalls,1
1281,Agustinian Convent,1
1281,Catholic Church of St. Francis of Assisi..,1
1281,Church and Convent of St. John of God,1
1281,Church of St. Cajetan,1
1281,Old Goa Church,1
1282,Aguada Fort,1
1282,Chapora Fort,1
1282,Lower Aguada Fort,1
1282,Lower Aguada fort (repaired),1
1282,Reis Magos Fort,1
1283,Archaeological Survey of India,1
1283,Goa State Museum,1
1283,Museum Of Christian Art,1
1283,Old Goa Church,1
1283,Wax World Museum,1
1284,Dudhsagar Water Falls,1
1284,Dudhsagar Water Falls Trek,1
1284,Dudhsagar Waterfall Camp Site,1
1284,Dudhsagar Waterfall Trek,1
1284,Tambdi Surla Waterfalls,1
1285,Archaeological Museum of Goa,1
1285,Houses of Goa Museum,1
1285,Museum Of Goa,1
1285,Old Goa Church,1
1285,Wax World Museum,1
1286,Hanuman Temple,1
1286,Shree Mahalaxmi Temple,1
1286,Shree Mangesh temple,1
1286,Shree Shankar Temple,1
1286,Shri Hanuman Temple,1
1287,Chapora Fort,1
1287,Lower Aguada Fort,1
1287,Lower Aguada fort (repaired),1
1287,Reis Magos Fort,1
1287,Sinquerim Fort,1
1288,Charavane Waterfall,1
1288,Harvalem Waterfalls,1
1288,Kesarval Spring Verna Waterfall,1
1288,Satrem Waterfall,1
1288,Tambdi Surla Waterfalls,1
1289,Amthane Dam,1
1289,Anjunem Dam,1
1289,Quepem Dam,1
1289,Ustem Dam,1
1289,Valvanti River Dam,1
1290,Catholic Church of St. Francis of Assisi..,1
1290,Chapel Of Saint Sebastian,1
1290,Church of St. Cajetan,1
1290,Immaculate Conception Church,1
1290,St. Diogo's Church,1
1291,"Calangute Beach, Goa",1
1291,Candolim Beach,2
1291,Condilum second beach,1
1291,Sinquerim Fort,1
1292,Bamanbudo Waterfall,1
1292,GOA KAYAKING SAL BACKWATERS,1
1292,Palolem boat service,1
1292,Walk way to Palolem beach,1
1292,Way To Palolem Beach,1
1293,Cabo View Point,1
1293,Dona Paula Beach Pavilion,1
1293,Dona Paula View Point,1
1293,The view point,1
1293,Vainguinim View Point,1
1294,Cansaulim Beach,1
1294,"Colva Beach, Goa",1
1294,Monkey Beach,1
1294,Sankval beach,1
1294,Vaddem Beach,1
1295,Manas Boat Safari,1
1295,Manas National Park Camp Buraburi,1
1295,Manas National Park and Tiger Reserve,1
1295,"Manas National Park, Panbari Range.",1
1295,Manas Picnic Spot Main,1
1296,Assam State Museum,1
1296,Assam state zoo,1
1296,Assam state zoo back side Gate,1
1296,Botanical Garden,1
1296,Guwahati Planetarium,1
1297,Bamuni Hills,1
1297,Chitralekha Udyan,1
1297,Kanaklata pahar,1
1297,Padum Pukhuri Island,1
1297,Tezpur Picnic Place,1
1298,"Amrit Kanon ,অমৃত কানন",1
1298,Nagaon District Park,1
1298,Park,1
1298,Prashanti Uddyan,1
1298,চন্দ্রকান্ত পার্ক,1
1299,Kangthi Langso Waterfall,1
1299,Kangthilangso Eco Tourist & Picnic Spot,1
1299,Lank-Phocheng Picnic Spot,1
1299,Reng Beng Picnic Place,1
1299,Siloni Picnic Spot Longnit,1
1300,0,1
1300,Tocklai Auditorium,1
1300,Tocklai Guest House,1
1300,Tocklai Tea Estate,1
1300,Tokali Institude,1
1301,0,1
1301,Barpeta Satra (Kirtan Ghar),1
1301,Barpeta Satra Kirtanghar,1
1301,Maa Manasha Mandir,1
1301,"Sani Mandir, Barpeta",1
1302,Gandhi Park,1
1302,Jorhat Museum,1
1302,Jorhat Science Center & Planetarium Entry Gate,1
1302,Raja Maidam Park,1
1302,Rajamaidam Pond,1
1303,Baghmora picnic spot,1
1303,KOKILAMUKH PICNIC SPOT,1
1303,"Kalbari picnic spot, Jorhat",1
1303,Nimati Ghat,1
1303,RIVER VALLEY ( ৰিভাৰ ভেলী ) - THE REFRESHING ZONE,1
1304,DU park,1
1304,Fulbagan Park,1
1304,Phoolbagan Sahityarathi LakshmiNath Bezbaruah Uddyan,1
1304,Radha Krishna Mandir,1
1304,সাহিত্যৰথী লক্ষ্মীনাথ বেজবৰুৱা উদ্যান,1
1305,Chatla,1
1305,Chatla Valley,1
1305,Doloo Lake,1
1305,Hathighar lake,1
1305,Silcoorie Tea Garden,1
1306,BamunGaon Pahar,1
1306,Bongaigaon,1
1306,Jonaki Paruwa Udyan,1
1306,Shainasi Park,1
1306,Silver Jubilee Park,1
1307,Kangthilangso Eco Tourist & Picnic Spot,1
1307,Langherang picnic spot,1
1307,Lank-Phocheng Picnic Spot,1
1307,Lankvoku Picnic Ground,1
1307,Silveta Waterfall,1
1308,0,1
1308,Bamuni Hills,1
1308,Bhairabi Temple Gate,1
1308,Da Parbatia Temple,1
1308,Mahabhairab Temple,1
1309,Langvoku Waterfall,1
1309,Lankvoku Picnic Ground,1
1309,Longso Kangthu Eco Park Longlit,1
1309,Siloni Picnic Spot Longnit,1
1309,TIMLANGPONG WATERFALLS,1
1310,Agnigarh View Point,1
1310,Bamuni Hills,1
1310,Bora Chuburi Ghat,1
1310,Kalaguru Bishnu Rabha Smriti Udyan,1
1310,Padum Pukhuri,1
1311,Bordubi Tilinga Mandir,1
1311,Hanuman Mandir,1
1311,"Shiv Mandir, Tinsukia শিৱ মন্দিৰ তিনিচুকীয়া",1
1311,Shiv Temple,1
1311,Temple (মন্দিৰ),1
1312,KOKILAMUKH PICNIC SPOT,1
1312,Molai Forest,1
1312,Molai forest,1
1312,वनपुरुष जादव पाईगं का जंगल,1
1312,বনপুৰুষ 'যাদৱ পায়েং' ৰ অৰণ্য,1
1313,Guwahati View Point,1
1313,Guwahati View Point 2,1
1313,KARGIL: GUWAHATI VIEW POINT,1
1313,Sunset View JYOTIKUCHI,1
1313,View Point Hill Top,1
1314,Chagrachal pahar jagiroad,1
1314,Deosal Shiv Mandir,1
1314,Hanuman Mandir,1
1314,Sita Jakhala Picnic Spot,1
1314,Sonaikuchi Waterfall,1
1315,0,1
1315,Dighalipukhuri Park,1
1315,Gandhi Mandap View Point 3,1
1315,Gandhi mandap,1
1315,"Highest National Flag, Assam.",1
1316,Nepal Dhara Waterfalls,1
1316,Ranikhamar Picnic Spot,1
1316,"Soloka Dare (Baroigaon Waterfall), Baregaon Kamrup South",1
1316,Soloka Dore Waterfall,1
1316,"Umsur Waterfall, Meghalay",1
1317,DEEPAR BEEL Lake View,1
1317,DEEPOR BEEL PICNIC SPOT,1
1317,Deepor Lake,1
1317,Dharapur Brahmaputra River Bank,1
1317,Dipor Bil Lake,1
1318,0,1
1318,Madan Kamdev Devalaya Entrance,1
1318,Madan kamdev,1
1318,Manikarneswar Devalaya,1
1318,"প্ৰত্নতত্ব সঞ্চালকালয়, অসম",1
1319,Deo Pahar Temple Ruins,1
1319,Deopahar Archaeological Site,1
1319,Deopahar Temple Archeological Site,1
1319,Kakochang Waterfall,1
1319,দেওপাহাৰ ধ্বংসাৱশেষ,1
1320,Pobitora bird and Rhino Watch Tower,1
1320,Pobitora tourist point,1
1320,Pobitra Elephant safari Point,1
1320,SUNSET VIEW,1
1320,Sonaighuli Viewpoint,1
1321,Akakhi Ganga Picnic ground,1
1321,Akashi Ganga Temple,1
1321,Akashi Ganga Waterfall,1
1321,Akashi Ganga picnic spots,1
1321,Kangthilangso Eco Tourist & Picnic Spot,1
1322,Ahutoli Views point,1
1322,Heaven Hills,1
1322,Kafitoli,1
1322,Kathiatoli (Tengapani) Waterfall,1
1322,kafitoli hills area,1
1323,0,1
1323,Jakir Fruit Shop,1
1323,"Kaziranga Main Entrance - Kaziranga Range, kohora",1
1323,Kaziranga National Orchid and Biodiversity Park,1
1323,Kaziranga National Park,1
1324,Garampani Wildlife Sanctuary,1
1324,Garampani Wildlife Sanctuary (HOT SPRING),1
1324,Garampani Wildlife Sanctuary (Langkar-Om Eco Park),1
1324,Hoollongapar Gibbon Sanctuary,1
1324,Nambor Wildlife Santuary,1
1325,Biplobi Bir Shankar Baruah Park,1
1325,Jugibari,1
1325,Jugibari Rural Tourism Project,1
1325,Jugibari gaun,1
1325,Jugibil,1
1326,Champawati Water Fall / Chapanala Picnic Spot,1
1326,Hahila Picnic Spot,1
1326,Kathiatoli (Tengapani) Waterfall,1
1326,Reng Beng Picnic Place,1
1326,reng beng tengapani,1
1327,Bhubaneswari Temple,1
1327,Kamakhya Temple,1
1327,Lankeswar Temple,1
1327,Shri Shri Aswaklanta Temple,1
1327,Shukreswar Devalay শুক্ৰেশ্বৰ দেৱালয়,1
1328,0,1
1328,Bhalukjuri Picnic Spot,1
1328,Bhelughat Waterfall,1
1328,Kakochang Waterfall,1
1328,Kangthi Langso Waterfall,1
1329,Dighalipukhuri Park,1
1329,River Side Park,1
1329,"SARAIGHAT LAKE, AMINGAON",1
1329,Shankardev Park,1
1329,Shukreshwar Ghat/Park,1
1330,0,1
1330,KOILAMATI WATER FALL,1
1330,Kakochang Waterfall,1
1330,TOKOLANGSO WATERFALL,1
1330,Tokolangso Waterfall,1
1331,Champawati Water Fall / Chapanala Picnic Spot,1
1331,Hurnatpi waterfalls,1
1331,Kangthi Langso Waterfall,1
1331,Kasochan waterfalls,1
1331,Kathiatoli (Tengapani) Waterfall,1
1332,Assam Tai Museum,1
1332,Gola Ghar,1
1332,Rang Ghar ৰংঘৰ,1
1332,Sivasagar,1
1332,Talatal Ghar,1
1333,Ganesh Ghat Temple (গনেশ ঘাট মন্দিৰ),1
1333,Mahabhairab Temple,1
1333,SHIV MANDIR,1
1333,Shiv Temple,1
1333,Sri Sri Maa Bhairabi Mandir,1
1334,0,1
1334,Assam State Museum,1
1334,JYOTISHMAN ART GALLERY,1
1334,State Art Gallery,1
1334,Valley View,1
1335,Bhebarghat Park,1
1335,Bhupen Hazarika Udyan.,1
1335,Jayanta Hazarika Park::Mangaldai Town,1
1335,Last Gate Santipara mangaldoi,1
1335,Mangaldai college chowk,1
1336,0,1
1336,Agnigarh,1
1336,Agnigarh View Point,1
1336,Chitralekha Udyan,1
1336,Ganesh Ghat Temple (গনেশ ঘাট মন্দিৰ),1
1337,DTP Dyke Dibrugarh,1
1337,ISKCON Dibrugarh Temple,1
1337,Jagannath Mandir,1
1337,Jallan Mandir,1
1337,Radha Krishna Mandir,1
1338,0,1
1338,Dakhinpat Satra,1
1338,Sri Sri Bengena Ati Satra,1
1338,Uttar Kamalabari Satra,1
1338,আউনীআটি সত্ৰ,1
1339,Bhupen Hazrika Museum,1
1339,MAATI CENTRE,1
1339,"SCIENCE MUSEUM, Khanapara Guwahati",1
1339,Sankardev Kalakshetra Science Museum,1
1339,Vintage car and bike museum,1
1340,Daojeng,1
1340,Donkey Falls,1
1340,Fagun Tourism,1
1340,Himalaya Picnic Spot,1
1340,Sansrikang park,1
1341,Gopalpur (gopalthan),1
1341,Hazarat Shah Jamal Baba Darghah Sharif,1
1341,Poamecca road,1
1341,poa mecca sunset point,1
1341,"অভয়পুৰ,আলিকাষ চুবুৰি, শিৱ মন্দিৰ",1
1342,Kangthi Langso Waterfall,1
1342,Kangthilangso Eco Tourist & Picnic Spot,1
1342,Paklongkam Waterfall,1
1342,Silveta Waterfall,1
1342,TOKOLANGSO WATERFALL,1
1343,0,1
1343,UMANANDA Temple (Tourist Boat Service ),1
1343,Umananda Ghat,1
1343,Umananda Temple,1
1343,Umananda Tourist River Cruise & House Boat,1
1344,Duwari Mandir,1
1344,Tukreswari Temple Earth filling at tukura,1
1344,Tukreswari'f Hasaniya Khankah,1
1344,Tukura Maa Kali Temple,1
1344,tukruswari temple,1
1345,Badarpur View Point,1
1345,Cachari Fort,1
1345,Railway Bridge - Badarpur Ghat,1
1345,Railway Park,1
1345,বদরপুর দূর্গ,1
1346,Metera gaon namghor,1
1346,Nagsankar Guest House,1
1346,Nagshankar Temple (নাগশংকৰ শিৱ মন্দিৰ),1
1346,Shankar Mandir (Namghar),1
1346,Siva mandir,1
1347,DEOPANI TEMPLE,1
1347,Deopani Siva Mandir,1
1347,Deopani mandir vehicle stand,1
1347,Hanuman mandir,1
1347,Shiv mandir,1
1348,Champawati Water Fall / Chapanala Picnic Spot,1
1348,Kangthi Langso Waterfall,1
1348,Langherang picnic spot,1
1348,Lank-Phocheng Picnic Spot,1
1348,Siloni Picnic Spot Longnit,1
1349,Guwahati View Point,1
1349,Guwahati View Point 2,1
1349,KAMAKHYA WEST VIEW POINT,1
1349,Kamakhya View Point,1
1349,River View Point,1
1350,Bhalukjuri Waterfall,1
1350,Kangthi Langso Waterfall,1
1350,Kangthilangso Eco Tourist & Picnic Spot,1
1350,Pak'longkam (Di'krutpi) Waterfall,1
1350,Silveta Waterfall,1
1351,Bhubaneswari Temple,1
1351,Kamakhya Temple,1
1351,Lankeswar Temple,1
1351,Shri Shri Aswaklanta Temple,1
1351,Way To Shila Devi Mandir,1
1352,Apurugiya Brikhya Udyan,1
1352,"Bhupen Hazarika Memorial, Chariduar",1
1352,Botanical Garden,1
1352,G Thapaliya tea garden,1
1352,Nameri National park,1
1353,DIGBOI ARBORETUM,1
1353,Digboi Centenary Museum,1
1353,Digboi Centenary Park,1
1353,Ridge Point,1
1353,দিহিং পাতকাই অভয়াৰণ্য,1
1354,Assam State Museum,1
1354,Guwahati Planetarium,1
1354,Regional Science Centre,1
1354,Sankardev Kalakshetra Science Museum,1
1354,Science City,1
1355,Basistha Ashram and Temple,1
1355,Chakreshwar Temple,1
1355,Kamakhya Temple,1
1355,Lankeswar Temple,1
1355,Nilachal Hills,1
1356,Garoghuli Waterfall,1
1356,Nepal Dhara Waterfalls,1
1356,"Sotal Xil Waterfall, Bonda",1
1356,Theopani Waterfall,1
1356,Thiyapani waterfall,1
1357,Bendao Baiglai Waterfall,1
1357,Didung Raji Umrangso,1
1357,Harangajao waterfalls,1
1357,Miyungmadaoga Waterfall,1
1357,Panimur Waterfalls,1
1358,Kamakhya Temple (শিলঘাট কামাখ্যা মন্দিৰ),1
1358,"Shiva Temple, Silghat",1
1358,Silghat Picnic Ground,1
1358,Silghat Picnic Place,1
1358,Trisuldhari Shivmandir Silghat,1
1359,Assam State Museum,1
1359,Namghar,1
1359,"SCIENCE MUSEUM, Khanapara Guwahati",1
1359,Srimanta Sankaradeva Kalakshetra,1
1359,Srimanta Sankaradeva Kalakshetra Gate,1
1360,Bherua Garakhia Mandir,1
1360,Katara Bathou Temple,1
1360,Ratnawali Satra,1
1360,Saharia para,1
1360,শংকৰ মাধৱ নামঘৰ,1
1361,Bamuni Hills,1
1361,Bora Chuburi Ghat,1
1361,Da Parbatia Temple,1
1361,Da parbatia Mandir,1
1361,Padum Pukhuri,1
1362,0,1
1362,Dr. Bhupen Hazarika Samadhi Kshetra,1
1362,Sri Sri Ugratara Devalaya,1
1362,Valley View,1
1362,War Memorial,1
1363,Balaji Jagannath Mandir,1
1363,Hari Om Temple,1
1363,Jagannath Mandir,1
1363,Radha Krishna Mandir,1
1363,Temple,1
1364,Guwahati View Point,1
1364,KARGIL: GUWAHATI VIEW POINT,1
1364,Kamakhya Temple,1
1364,Kamakhya View Point,1
1364,Sonaighuli Viewpoint,1
1365,Basistha Ashram and Temple,1
1365,Lankeswar Temple,1
1365,Shri Shri Aswaklanta Temple,1
1365,Shukreswar Devalay শুক্ৰেশ্বৰ দেৱালয়,1
1365,Umananda Temple,1
1366,ARDA VILLAGE,1
1366,Bendao Baiglai Waterfall,1
1366,Dilaima Waterfall,1
1366,Harangajao waterfalls,1
1366,Samparidisa Village Playground,1
1367,Bamunpara river bank,1
1367,Brahmaputra Bank,1
1367,Dakhala Brahmaputra river bank,1
1367,Dharapur Brahmaputra River Bank,1
1367,PALASHBARI RIVER VIEW POINT,1
1368,Daojeng,1
1368,Donkey Falls,1
1368,Dwijiri Waterfall,1
1368,Himalaya Picnic Spot,1
1368,Picnic spot,1
1369,Ahutoli waterfall,1
1369,Champawati Water Fall / Chapanala Picnic Spot,1
1369,Tenga Pani,1
1369,Tengapani tea garden,1
1369,reng beng tengapani,1
1370,Azan Peer Park,1
1370,Dighalipukhuri Park,1
1370,Shankardev Park,1
1370,Shraddhanjali Kanan,1
1370,Shukreshwar Ghat/Park,1
1371,0,1
1371,Agyathuri Picnic Spot,1
1371,Hatisila Picnic Spot,1
1371,Kaandrang Picnic Spot,1
1371,Kulsi Picnic Spot,1
1372,Kangthi Langso Waterfall,1
1372,Kangthilangso Eco Tourist & Picnic Spot,1
1372,Pak'longkam (Di'krutpi) Waterfall,1
1372,Silveta Wild-Venture Park,1
1372,TOKOLANGSO WATERFALL,1
1373,DAKHIN PAT SATRA,1
1373,Sri Sri Auniati Satra,1
1373,Uttar Kamalabari Satra,1
1373,দক্ষিণ পাত চাৰিআলি ( Dakhinpat chariali ),1
1373,দক্ষিণপাত কৈৱৰ্ত্ত গাঁও নামঘৰ,1
1374,Akashi Ganga picnic spot,1
1374,Champawati waterfall,1
1374,Chapanala,1
1374,Kangthilangso Eco Tourist & Picnic Spot,1
1374,Kathiatoli (Tengapani) Waterfall,1
1375,Jakir Fruit Shop,1
1375,Kaziranga,1
1375,Kaziranga Central Range (Kohora) Gate,1
1375,"Kaziranga Main Entrance - Kaziranga Range, kohora",1
1375,Kaziranga National Park,1
1376,Burachapori Wildlife Sanctuary,1
1376,Laokhowa burhachapori wildlife sanctuary,1
1376,Orang National Park,1
1376,Orang Tiger Reserve,1
1376,ভোমোৰাগুৰি বৰখেলৰ নামঘৰ ও শংকৰী কৃষ্টি চৰ্চা কেন্দ্ৰ,1
1377,Gita Mandir,1
1377,Hare Krishna Mandir Guwahati,1
1377,"Jagannath Temple, ISKCON Guwahati",1
1377,Shri Shri Aswaklanta Temple,1
1377,Sri Krishna Mandir,1
1378,Amsing Waterfall,1
1378,Garoghuli Waterfall,1
1378,Joujuwa Waterfall,1
1378,Nepal Dhara Waterfalls,1
1378,Sonaikuchi Waterfall,1
1379,Garoghuli Waterfall,1
1379,IIT Guwahati Waterfall,1
1379,Jojuwa Waterfall,1
1379,Nepal Dhara Waterfalls,1
1379,Theopani Waterfall,1
1380,Hello Amri Tourism,1
1380,Khawra Tana,1
1380,Samadi,1
1380,Umswai Christian Graveyard,1
1380,Umswai view point,1
1381,Bhelughat Waterfall,1
1381,Kangthilangso Eco Tourist & Picnic Spot,1
1381,Pak'longkam (Di'krutpi) Waterfall,1
1381,Paklongkam Waterfall,1
1381,Rengoni Waterfall,1
1382,Gandhi Mandap,1
1382,Gouhati Musiam Asham India,1
1382,ISKCON Guwahati,1
1382,MAATI CENTRE,1
1382,Mini,1
1383,0,1
1383,Baghdhara borpukhuri,1
1383,Jorhat Science Centre & Planetarium,1
1383,Private Farmhouse,1
1383,গীতাৰ্থী পইণ্ট,1
1384,Deo Pahar Temple Ruins,1
1384,Deopahar Temple Archeological Site,1
1384,Deoparbat,1
1384,Kakochang Waterfall,1
1384,দেওপাহাৰ ধ্বংসাৱশেষ,1
1385,DHURBA'S DREAMLAND,1
1385,Dreamland Amusement Park,1
1385,SILPUKHURI POND & PARK,1
1385,University Water Park - A,1
1385,website,1
1386,Chakreshwar Temple,1
1386,ISKCON Guwahati,1
1386,Lankeswar Temple,1
1386,Sri Sri Ugratara Devalaya,1
1386,Umananda Temple,1
1387,0,1
1387,Bhalukjuri Waterfall,1
1387,Kakochang Water Falls Carparking Area,1
1387,Semelangso waterfall,1
1387,TOKOLANGSO WATERFALL,1
1388,Dighalipukhuri Park,1
1388,Prashaanti Udyan,1
1388,River Side Park,1
1388,Shankardev Park,1
1388,Silpukhuri Park,1
1389,Bamuni Hills,1
1389,Haleshwar Temple,1
1389,Padum Pukhuri,1
1389,SHIV MANDIR,1
1389,Sri Sri Maa Bhairabi Mandir,1
1390,Assam State Museum,1
1390,Assam State Zoo cum Botanical Garden,1
1390,ISKCON Guwahati,1
1390,"SCIENCE MUSEUM, Khanapara Guwahati",1
1390,Valley View,1
1391,Assam State Museum,1
1391,Basistha Ashram and Temple,1
1391,Sankardev Kalakshetra Science Museum,1
1391,Shraddhanjali Kanan,1
1391,Shukreshwar Ghat/Park,1
1392,Assam State Museum,1
1392,Assam State Zoo cum Botanical Garden,1
1392,Assam state zoo back side Gate,1
1392,I ️ Guwahati,1
1392,Shukreshwar Ghat/Park,1
1393,Azan Peer Park,1
1393,River Side Park,1
1393,Shraddhanjali Kanan,1
1393,Shukreshwar Ghat/Park,1
1393,Silpukhuri Park,1
1394,Agnigarh,1
1394,Gajraj Park,1
1394,Kanaklata pahar,1
1394,Tezpur Picnic Place,1
1394,Trimurti Udyan,1
1395,Boating Park,1
1395,"Inspection Bunglow, Gibbon Wildlife Sanctuary",1
1395,ONGC Avian Park,1
1395,Sukafa Park (চ্যুকাফা উদ্যান),1
1395,গিবন অভয়াৰণ্য,1
1396,Chandubi Island Camp,1
1396,Chandubi Jungle Camp,1
1396,Chandubi Picnic Ground,1
1396,Chandubi-The Lake Side Camp,1
1396,Soloka Dore Waterfall,1
1397,Laokhowa Wildlife Sanctuary,1
1397,Nizora Park,1
1397,Orang National park,1
1397,Orang Tiger Reserve,1
1397,Pobitora Wildlife Sanctuary,1
1398,Assam State Museum,1
1398,Botanical Garden,1
1398,Dighalipukhuri Park,1
1398,Shraddhanjali Kanan,1
1398,The Guwahati War Cemetery,1
1399,Bhubaneswari Temple,1
1399,Guwahati View Point,1
1399,Kamakhya Temple,1
1399,Kamakhya View Point,1
1399,Umananda Temple,1
1400,Budhist stupa,1
1400,Main sun temple,1
1400,Sri Sri Suryagiri Garden,1
1400,Sri Surya Museum,1
1400,Surya temple ️,1
1401,Kaziranga,1
1401,Kaziranga National Park,2
1401,Kaziranga National Park Safari Co,1
1401,Kaziranga View Point,1
1402,0,1
1402,Amchang Wildlife Sanctuary,1
1402,Pobitora bird and Rhino Watch Tower,1
1402,Pobitora tourist point,1
1402,Pobitra Elephant safari Point,1
1403,Nameri Eco Camp- Nameri National Par,1
1403,Nameri Eco Park,1
1403,Nameri National Park & Tiger Reserve,1
1403,Nameri National park,1
1403,Nameri Wildlife Range HQ,1
1404,0,1
1404,Chakreshwar Temple,1
1404,KAMAKHYA WEST VIEW POINT,1
1404,Umananda Temple,1
1404,Vishwakarma Mandir,1
1405,Agnigarh View Point,1
1405,Chitralekha Udyan,1
1405,Gajraj Park,1
1405,Ganesh Ghat,1
1405,Padum Pukhuri,1
1406,Joypure national Park,1
1406,Namrup Waterfalls - Dichang,1
1406,Tai Phake Museum,1
1406,Tipam deosali hills,1
1406,Tipamfake Buddhist Monastery,1
1407,Assam State Zoo cum Botanical Garden,1
1407,Assam state zoo,1
1407,Guwahati Planetarium,1
1407,"SCIENCE MUSEUM, Khanapara Guwahati",1
1407,Srimanta Sankaradeva Kalakshetra,1
