destination_id,name,state,district,latitude,longitude,category,description,activities,best_season,average_budget,recommended_days,family_score,solo_score,couple_score,adventure_score,nature_score,heritage_score,religious_score,nightlife_score,accessibility_score,popularity_score,rating,review_count
3446,Tungabhadra river coracle experience,Karnataka,Karnataka,15.2029,76.3369,attraction,Tungabhadra river coracle experience is an important nature destination in Vijayanagara district. Traditional round-boat experience through Hampi's river landscape.,Nature Walks & Photography,Oct-Feb,1334.96,2,8.4,8.3,3.8,2.5,9.0,2.6,1.5,2.1,8.5,1.0,4.3,3152
3447,Chikka Benakal prehistoric site,Karnataka,Karnataka,15.2369,76.3829,attraction,Chikka Benakal prehistoric site is an important heritage destination in Vijayanagara district. Megalithic burial landscape near the Hampi region.,Heritage Exploration & Guided Tours,Oct-Feb,2162.34,3,7.6,7.4,3.7,2.9,5.7,9.5,2.7,2.8,8.5,0.592,4.2,688
3448,Nimbapura boulder,Karnataka,Karnataka,15.2917,75.7195,attraction,"Nimbapura boulder is an authentic attraction destination located in ,  district of Karnataka. Celebrated for its regional significance and unique ambiance, it offers travelers an immersive experience in the culture, scenic beauty, and heritage of Karnataka.",Heritage Exploration & Guided Tours,Oct-Feb,2154.04,2,8.8,6.8,8.5,2.7,3.7,9.5,1.9,0.7,8.5,1.0,4.5,3624
3449,Shorapur Fort,Karnataka,Karnataka,16.7988,77.2282,attraction,"The 19th-century colonial hill bungalow of British resident Meadows Taylor, offering sweeping vistas of the historic Surpur battlements and town.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,4548.66,1,8.3,8.3,4.4,4.9,9.0,9.5,2.1,2.9,8.5,0.495,4.1,339
3450,Surpur historical palace,Karnataka,Karnataka,15.2965,75.6859,attraction,"Surpur historical palace is an authentic attraction destination located in ,  district of Karnataka. Celebrated for its regional significance and unique ambiance, it offers travelers an immersive experience in the culture, scenic beauty, and heritage of Karnataka.",Heritage Exploration & Guided Tours,Oct-Feb,3536.18,4,7.9,7.5,8.5,3.3,5.7,9.5,3.9,3.0,8.5,0.431,3.9,166
3451,Wagangera Fort,Karnataka,Karnataka,16.6668,77.1202,attraction,Wagangera Fort is an important heritage destination in Yadgir district. Historic hill fort with rugged Deccan landscape.,"Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,2820.29,4,8.0,8.9,4.2,3.4,9.0,9.5,3.2,2.9,8.5,1.0,4.8,6083
3452,Yadgir Fort,Karnataka,Karnataka,16.7008,77.1662,attraction,"A natural boulder fortress towering over the plains, housing rock-carved defensive structures, cannons, and medieval rainwater-harvesting pools.",Heritage Exploration & Guided Tours,Oct-Feb,3625.63,2,8.1,7.9,5.4,4.8,5.1,9.5,4.0,2.6,8.5,1.0,4.3,2647
3453,Devagiri Fort,Karnataka,Karnataka,15.3085,75.7019,attraction,"Devagiri Fort is an authentic attraction destination located in ,  district of Karnataka. Celebrated for its regional significance and unique ambiance, it offers travelers an immersive experience in the culture, scenic beauty, and heritage of Karnataka.",Heritage Exploration & Guided Tours,Oct-Feb,2307.29,2,7.8,8.0,8.5,4.6,3.7,9.5,3.9,2.6,8.5,0.92,4.2,1999
3454,Bheemarayanagudi Reservoir,Karnataka,Karnataka,16.7688,77.0582,attraction,Bheemarayanagudi Reservoir is an important lake destination in Yadgir district. Reservoir landscape with open Deccan countryside.,Nature Walks & Photography,Oct-Feb,1886.95,2,7.9,9.0,8.5,4.6,9.0,3.2,3.0,3.1,8.5,1.0,4.7,4286
3455,Sannati archaeological links,Karnataka,Karnataka,16.8028,77.1042,attraction,Sannati archaeological links is an important heritage destination in Yadgir district. Early historic Buddhist and Satavahana archaeological landscape in the Krishna valley region.,"Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1049.6,3,9.3,7.6,3.4,1.1,9.0,9.5,3.8,2.5,8.5,1.0,4.8,2903
3456,Chandrampalli-side Krishna,Karnataka,Karnataka,15.2949,75.6923,attraction,"Chandrampalli-side Krishna is an authentic attraction destination located in ,  district of Karnataka. Celebrated for its regional significance and unique ambiance, it offers travelers an immersive experience in the culture, scenic beauty, and heritage of Karnataka.",Heritage Exploration & Guided Tours,Oct-Feb,841.77,2,7.4,5.8,8.5,2.1,3.9,9.5,1.1,2.4,8.5,0.614,4.1,818
3457,Krishna River ghats,Karnataka,Karnataka,16.6708,77.1962,attraction,Krishna River ghats is an important nature destination in Yadgir district. Large river cliffs and dry-zone landscapes.,"Nature Walks & Photography, Temple Visit & Spiritual Darshan",Oct-Mar,1584.13,1,8.3,9.0,5.7,3.6,9.0,4.5,9.5,0.6,8.5,1.0,4.9,2188
3458,Basavanna Temple Shahapur,Karnataka,Karnataka,16.7048,77.2422,attraction,Basavanna Temple Shahapur is an important temple destination in Yadgir district. Local temple and rural cultural destination.,Temple Visit & Spiritual Darshan,Oct-Mar,1325.21,2,8.7,6.7,3.4,3.9,3.1,4.9,9.5,1.0,8.5,1.0,4.6,9117
3459,Guru Raghavendra-linked local shrines,Karnataka,Karnataka,16.7388,77.0882,attraction,Guru Raghavendra-linked local shrines is an important temple destination in Yadgir district. Smaller pilgrimage sites outside the major Karnataka circuits.,Temple Visit & Spiritual Darshan,Oct-Feb,1482.65,2,8.4,6.7,4.6,4.1,4.9,1.8,9.5,2.8,8.5,0.766,4.3,1342
3460,Shahapur handloom/craft villages,Karnataka,Karnataka,16.7728,77.1342,attraction,Shahapur handloom/craft villages is an important culture destination in Yadgir district. Traditional rural craft and textile practices.,Trekking & Adventure,Oct-Feb,1359.31,3,8.1,8.3,5.4,8.5,5.9,3.4,1.4,3.0,8.5,0.699,4.3,1077
3461,Deccan grassland,Karnataka,Karnataka,15.2965,75.7131,attraction,"Deccan grassland is an authentic attraction destination located in ,  district of Karnataka. Celebrated for its regional significance and unique ambiance, it offers travelers an immersive experience in the culture, scenic beauty, and heritage of Karnataka.",Heritage Exploration & Guided Tours,Oct-Feb,1681.92,3,8.5,7.9,8.5,4.2,5.4,9.5,1.8,1.4,8.5,0.719,3.9,1315
3462,Sannati Archaeological Site & Ranamandal Mound,Karnataka,Karnataka,17.4077,76.9163,attraction,"A quiet hamlet on the banks of the Bhima River where Ashokan edicts, a major Buddhist stupa, and a rare 1st-to-3rd-century CE relief portrait of Emperor Ashoka (Rayo Asoko) were excavated.",Sightseeing & Cultural Discovery,Oct-Feb,2182.21,5,7.9,7.4,5.0,3.3,5.4,2.0,2.2,1.1,8.5,1.0,4.4,3214
3463,Haft Gumbad (Seven Tombs),Karnataka,Karnataka,17.2417,76.7623,attraction,"A cluster of Bahmani royal mausoleums set in open countryside, showcasing a rare architectural fusion of Persian domes and Tughlaq-style sloping walls.",Sightseeing & Cultural Discovery,Oct-Feb,1741.92,1,8.0,5.9,3.7,1.2,3.5,2.6,2.0,1.7,8.5,1.0,4.5,5969
3464,Chandrampalli Dam & Chincholi Forest Reserve,Karnataka,Karnataka,17.2757,76.8083,attraction,"A secluded dam reservoir tucked inside the dry-deciduous valleys of Chincholi, featuring limestone canyons, natural rock caves, and trekking trails.","Trekking & Adventure, Nature Walks & Photography",Oct-Feb,2066.44,1,8.1,9.7,6.7,8.5,9.0,3.7,1.4,1.8,8.5,0.621,4.4,725
3465,Firozabad on the Bhima River,Karnataka,Karnataka,17.3097,76.8543,attraction,"The overgrown 15th-century fortified capital ruins founded by Sultan Firoz Shah Bahmani, preserving stone gateways, royal hammams, and ruined mosques along the water’s edge.","Heritage Exploration & Guided Tours, Temple Visit & Spiritual Darshan",Oct-Feb,1766.65,3,7.7,6.3,4.2,1.6,5.8,9.5,9.5,1.5,8.5,0.623,3.9,930
3466,Honnamana Kere (Doddabalambi),Karnataka,Karnataka,12.4384,75.8042,attraction,"The largest natural lake in Coorg, tucked inside a quiet valley of private coffee estates and sacred cliffs, free from commercial boat operators.",Nature Walks & Photography,Oct-Feb,929.84,3,9.0,7.7,8.5,2.4,9.0,3.5,1.0,2.5,8.5,0.635,4.3,822
3467,Kotta Betta Peak,Karnataka,Karnataka,12.4724,75.6502,attraction,An uncommercialized mountain ridge near Madikeri offering sweeping coffee-valley views and an old stone shrine accessible via an unpaved hiking trail.,"Nature Walks & Photography, Temple Visit & Spiritual Darshan",Oct-Feb,1802.1,1,7.8,7.4,5.7,1.4,9.0,1.6,9.5,1.8,8.5,1.0,4.2,2385
3468,Chelavara Falls Lower Boulder Gorge,Karnataka,Karnataka,12.5064,75.6962,attraction,"The secluded forest stream pools and wild cascade sections downstream from the main view deck, flanked by cardamom-shaded shola slopes.",Nature Walks & Photography,Oct-Feb,1552.91,1,7.8,8.2,5.7,4.4,9.0,1.7,2.1,2.6,8.5,0.954,4.6,1977
3469,Malalli Falls (Kummaralli Approach),Karnataka,Karnataka,12.3404,75.7422,attraction,"A roaring two-tiered cascade on the Kumaradhara River at the northern edge of the district, reached by a steep, lesser-traveled stone staircase beneath the Pushpagiri hills.",Nature Walks & Photography,Oct-Feb,1747.75,2,8.1,8.3,5.2,4.8,9.0,3.0,2.3,1.4,8.5,1.0,4.6,8807
3470,Avani (Gaya of the South),Karnataka,Karnataka,13.0878,78.1792,attraction,"An ancient village cluster featuring the Ramalingeshwara temple complex, an intact 10th-century Nolamba-dynasty granite masterpiece set against boulder hills and ancient rock-cut hermitages.","Nature Walks & Photography, Heritage Exploration & Guided Tours, Temple Visit & Spiritual Darshan",Oct-Feb,1533.64,1,9.0,8.5,6.4,4.4,9.0,9.5,9.5,3.1,8.5,0.807,4.3,1509
3471,Kurudumale Ganesha Temple & Someshwara Ruins,Karnataka,Karnataka,13.1218,78.2252,attraction,"The 13th-century Hoysala and Chola-era stone temple foundations, featuring towering non-machined monolithic pillars and quiet rural tanks.","Heritage Exploration & Guided Tours, Temple Visit & Spiritual Darshan",Oct-Mar,2194.5,2,8.3,7.1,6.0,4.0,2.9,9.5,9.5,1.1,8.5,0.504,4.1,375
3472,Markandeya Dam & Hill Reservoir,Karnataka,Karnataka,13.1558,78.0712,attraction,"A quiet, scenic reservoir bordered by granite hills and scrub forests, popular locally for sunset watching and birding.",Nature Walks & Photography,Oct-Feb,1988.22,2,9.2,8.4,8.5,1.9,9.0,3.2,3.6,0.5,8.5,1.0,4.6,3825
3473,Budikote Heritage Village,Karnataka,Karnataka,13.1898,78.1172,attraction,"The quiet birthplace of Hyder Ali, preserving old mud-and-stone fortification remains, traditional pottery courtyards, and pebble-strewn riverbeds.",Heritage Exploration & Guided Tours,Oct-Feb,988.58,1,7.8,6.8,5.5,1.4,3.5,9.5,2.0,2.9,8.5,1.0,4.4,3127
3474,Kanakagiri (Suvarnagiri) Royal Stone Wells,Karnataka,Karnataka,15.4318,76.1894,attraction,The ancient historical capital featuring the 16th-century Kanakachalapathi Temple and elaborate medieval stone step-wells (Kalyanis) with subterranean water pavilions.,"Heritage Exploration & Guided Tours, Temple Visit & Spiritual Darshan",Oct-Feb,1320.17,2,8.1,6.6,6.4,2.3,3.8,9.5,9.5,3.2,8.5,0.544,3.9,618
3475,Pura Someshwara Temple,Karnataka,Karnataka,15.2658,76.2354,attraction,"A 12th-century Western Chalukya soapstone temple complex tucked inside a quiet village, preserving ornate lintel reliefs, lathe-turned pillars, and stepped tanks.",Temple Visit & Spiritual Darshan,Oct-Mar,1457.56,1,8.6,7.0,3.3,4.8,4.9,3.6,9.5,1.0,8.5,0.621,4.3,762
3476,Kuknoor Navalinga Temples,Karnataka,Karnataka,15.2998,76.0814,attraction,"An ancient 9th-century cluster of nine interconnected shrines built during the Rashtrakuta and early Chalukya periods, retaining ancient inscriptions and carved bas-reliefs.","Heritage Exploration & Guided Tours, Temple Visit & Spiritual Darshan",Oct-Mar,1006.43,2,8.2,6.7,3.3,1.6,5.4,9.5,9.5,2.3,8.5,0.717,4.0,1269
3477,Hirebenakal Megalithic Dolmens (Moryar Gudda),Karnataka,Karnataka,15.3338,76.1274,attraction,"A prehistoric iron-age necropolis perched atop a rocky boulder hill, home to over 400 stone dolmens and ancient rock paintings.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,963.15,3,7.9,9.1,4.2,4.2,9.0,9.5,2.6,1.2,8.5,0.825,4.6,1458
3478,Basaralu Mallikarjuna Temple,Karnataka,Karnataka,12.5438,76.9131,attraction,"A 1234 CE Hoysala soapstone temple located in an agrarian village, packed with detailed base friezes of war elephants, cavalry, and mythological epics without tourist queues.",Temple Visit & Spiritual Darshan,Oct-Mar,1458.78,4,7.6,7.4,3.8,2.2,5.6,1.2,9.5,1.4,8.5,0.711,4.3,1125
3479,Karighatta Black Hill & Lokapavani Shallows,Karnataka,Karnataka,12.5778,76.9591,attraction,"A high, rocky ridge north of Srirangapatna that offers wide panoramas over the confluence of the Lokapavani and Cauvery rivers.","Nature Walks & Photography, Temple Visit & Spiritual Darshan",Oct-Mar,990.92,2,8.4,8.8,5.9,2.1,9.0,3.9,9.5,2.6,8.5,0.582,4.1,686
3480,Kokkare Bellur Wetland Periphery,Karnataka,Karnataka,12.6118,76.8051,attraction,"Beyond the central nesting trees, the peaceful irrigation tanks and canal trails where painted storks and spot-billed pelicans forage alongside village farms.",Sightseeing & Cultural Discovery,Oct-Feb,1771.89,4,8.6,6.4,4.2,2.2,3.2,4.0,1.7,2.8,8.5,0.503,3.9,450
3481,Hemagiri Falls & Masonry Weir,Karnataka,Karnataka,12.4458,76.8511,attraction,"A calm, wide masonry overflow weir on the Lokapavani River near Krishnarajpet, framed by coconut groves and rustic country roads.",Nature Walks & Photography,Oct-Feb,1237.25,5,8.0,8.9,6.4,4.9,9.0,3.7,1.3,1.1,8.5,0.739,4.4,1194
3482,Talakadu Sand Dune Excavations (Kirthinarayana & Vaidyeshwara),Karnataka,Karnataka,12.2538,76.6414,attraction,Ancient Chola and Hoysala granite temples systematically excavated from deep sandbanks along the curve of the Cauvery River.,"Heritage Exploration & Guided Tours, Temple Visit & Spiritual Darshan",Oct-Feb,946.16,1,7.5,6.9,5.8,3.0,5.5,9.5,9.5,3.0,8.5,1.0,4.2,2874
3483,Chunchanakatte Falls & Kodandarama Temple,Karnataka,Karnataka,12.2878,76.6874,attraction,A roaring Western Ghats river cascade where the Cauvery drops across rocky shelves right next to an ancient stone temple.,"Nature Walks & Photography, Heritage Exploration & Guided Tours, Temple Visit & Spiritual Darshan",Oct-Mar,1930.36,3,8.3,8.6,7.0,1.5,9.0,9.5,9.5,2.3,8.5,1.0,4.6,7915
3484,Varuna Lake & Old Chola Trail,Karnataka,Karnataka,12.3218,76.7334,attraction,"A quiet, natural freshwater lake on the outskirts of the city, flanked by rural farming hamlets and medieval hero stones (Veeragallu).","Nature Walks & Photography, Local Food & Night Markets",Oct-Feb,1792.97,5,9.0,8.6,8.5,2.8,9.0,1.5,3.0,8.0,8.5,1.0,4.4,2834
3485,Hadinaru Lake (Migratory Bar-Headed Geese Refuge),Karnataka,Karnataka,12.3558,76.5794,attraction,A serene village tank near Nanjangud that serves as an undisturbed winter stopover for migratory waterfowl.,Nature Walks & Photography,Oct-Feb,1924.65,2,8.0,7.1,8.5,1.4,9.0,1.7,3.9,3.4,8.5,0.496,4.0,385
3486,Mudraikallu Megalithic Solar Alignments,Karnataka,Karnataka,16.3016,77.3323,attraction,A prehistoric astronomical site featuring arranged stone alignments and menhirs used to track the summer and winter solstices.,Sightseeing & Cultural Discovery,Oct-Feb,1496.89,3,7.8,6.9,3.9,3.2,2.4,3.5,4.0,1.7,8.5,1.0,4.6,5098
3487,Malliabad Fort & Elephant Troughs,Karnataka,Karnataka,16.1356,77.3783,attraction,"The 13th-century Kakatiya stone fortress ruins featuring massive limestone blocks, ancient step-wells, and monolithic stone horse mangers.",Heritage Exploration & Guided Tours,Oct-Feb,3243.59,4,7.7,6.2,3.1,3.0,3.8,9.5,3.5,2.6,8.5,1.0,4.5,3467
3488,Jaladurga Fort Gorge,Karnataka,Karnataka,16.1696,77.4243,attraction,"A medieval river fortress perched atop an island hillock where the Krishna River forces itself through a dramatic, narrow rocky canyon.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,3671.73,4,8.8,8.0,6.7,3.0,9.0,9.5,1.7,1.3,8.5,1.0,4.4,2835
3489,Gabbur (The Temple Village),Karnataka,Karnataka,16.2036,77.2703,attraction,An open-air museum village housing over 30 ruined Chalukyan and Kalyani-era stone temples and carved step-wells hidden among modern farmhouses.,"Heritage Exploration & Guided Tours, Temple Visit & Spiritual Darshan",Oct-Mar,1034.81,2,8.5,5.3,3.0,1.2,2.1,9.5,9.5,1.4,8.5,1.0,4.7,3192
3490,Revana Siddheshwara Betta (SRS Hills),Karnataka,Karnataka,12.7509,77.2499,attraction,"A single colossal monolithic granite hill rising sharply from the plains, featuring ancient cave temples and a rugged stone stair climb.","Trekking & Adventure, Nature Walks & Photography, Heritage Exploration & Guided Tours, Temple Visit & Spiritual Darshan",Oct-Feb,1468.31,2,7.5,10.0,5.8,8.5,9.0,9.5,9.5,2.5,8.5,0.676,4.0,1104
3491,Kanva Dam Backwaters (Fishermen's Edge),Karnataka,Karnataka,12.7849,77.2959,attraction,"The quiet, unpaved northern banks of the Kanva reservoir, far from the main dam bund, popular for waterbird watching and calm waters.",Sightseeing & Cultural Discovery,Oct-Feb,1351.27,1,7.9,8.0,6.0,3.0,5.6,2.9,1.6,1.4,8.5,1.0,4.7,8575
3492,Savandurga Rear Forest Trails (Karigudda Base),Karnataka,Karnataka,12.8189,77.3419,attraction,The quiet deciduous forest trails wrapping around the base of one of the largest single-rock monoliths in Asia.,Nature Walks & Photography,Oct-Feb,1213.49,4,8.3,7.3,3.9,1.7,9.0,3.1,3.1,3.2,8.5,1.0,4.6,4619
3493,Mekedatu Sangama Southern River Bed,Karnataka,Karnataka,12.6529,77.1879,attraction,"The quiet, sandy granite shelves downstream from the Arkavathi-Cauvery confluence, where the river carves deep chutes through solid granite.",Sightseeing & Cultural Discovery,Oct-Feb,1532.37,3,7.8,7.6,5.7,3.2,5.8,4.6,2.4,2.0,8.5,0.501,4.1,365
3494,Gajanur Tunga Dam Backwater Coves,Karnataka,Karnataka,13.8959,75.5221,attraction,"Calm, forest-fringed reservoir arms located upstream from the main dam, offering uncrowded water viewpoints and quiet morning mist.",Nature Walks & Photography,Oct-Feb,1951.2,1,8.0,8.8,5.5,2.3,9.0,3.7,1.7,3.3,8.5,0.637,4.1,907
3495,Channagiri Fort,Karnataka,Karnataka,13.9299,75.5681,attraction,An 18th-century hilltop stone fortification offering unbroken 360-degree views of the surrounding agrarian plains and hill ranges.,"Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,4222.84,3,8.0,8.1,7.0,3.4,9.0,9.5,1.4,1.3,8.5,0.523,3.9,531
3496,Bhadra Reservoir (Lakkavalli Edge),Karnataka,Karnataka,13.9639,75.6141,attraction,"The quiet, non-commercial peripheral dikes along the Bhadra Tiger Reserve buffer zone, ideal for seeing river terns and forest margins.",Nature Walks & Photography,Oct-Feb,1122.96,3,8.8,8.3,3.6,3.0,9.0,1.1,1.4,1.9,8.5,0.753,4.4,1253
3497,Madhugiri Monolith Rear Ascent Trails,Karnataka,Karnataka,13.4059,77.193,attraction,The unpaved boulder slopes and ancient ruined granaries along the flanks of Asia's second-largest monolithic rock hill.,"Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1154.41,1,7.6,9.6,6.2,4.8,9.0,9.5,2.1,1.3,8.5,1.0,4.3,3067
3498,Borokanave Reservoir,Karnataka,Karnataka,12.1978,76.5774,attraction,"The oldest modern irrigation project in the district (built in 1892), nestled in a dramatic rocky gap in the Suvarnamukhi river basin.",Sightseeing & Cultural Discovery,Oct-Feb,1372.45,4,8.7,6.7,3.1,2.4,4.3,3.1,2.2,2.9,8.5,1.0,4.6,6811
3499,Barkur Royal Alleys & Chaulikeri Tanks,Karnataka,Karnataka,13.2769,74.7261,attraction,"The medieval capital of the Alupa dynasty, filled with ancient ruined stone temples, coastal step-wells, and traditional tile-roofed homesteads.","Heritage Exploration & Guided Tours, Temple Visit & Spiritual Darshan",Oct-Feb,958.42,2,8.0,7.5,3.5,3.3,4.8,9.5,9.5,2.5,8.5,0.647,4.1,949
