place_id,destination_id,name,category,latitude,longitude,rating,price,opening_time,closing_time
plc-00794,195,Pushpagiri Temple Complex & Hill (Second Kashi of South) Viewpoint #1,Viewpoint,22.742164,78.907375,4.4,0.0,08:00,18:30
plc-00795,195,Pushpagiri Temple Complex & Hill (Second Kashi of South) Local Cafe #2,Local Cafe,22.521035,79.066805,4.6,100.0,08:00,18:30
plc-00796,195,Pushpagiri Temple Complex & Hill (Second Kashi of South) Historic Gate #3,Historic Gate,22.504817,79.040931,4.3,100.0,08:00,18:30
plc-00797,195,Pushpagiri Temple Complex & Hill (Second Kashi of South) Waterfall Point #4,Waterfall Point,22.572504,78.921916,4.8,50.0,08:00,18:30
plc-00798,195,Pushpagiri Temple Complex & Hill (Second Kashi of South) Temple #5,Temple,22.610904,79.062376,4.6,0.0,08:00,18:30
plc-00799,196,Siddhavatam Fort on Pennar River Local Cafe #1,Local Cafe,22.741339,78.838379,4.0,50.0,08:00,18:30
plc-00800,196,Siddhavatam Fort on Pennar River Historic Gate #2,Historic Gate,22.692222,78.88478,4.9,100.0,08:00,18:30
plc-00801,196,Siddhavatam Fort on Pennar River Craft Cluster #3,Craft Cluster,22.517415,79.117219,4.4,50.0,08:00,18:30
plc-00802,196,Siddhavatam Fort on Pennar River Local Cafe #4,Local Cafe,22.465039,79.122756,4.7,250.0,08:00,18:30
plc-00803,196,Siddhavatam Fort on Pennar River Craft Cluster #5,Craft Cluster,22.572135,79.006527,3.9,100.0,08:00,18:30
plc-00804,197,Yaganti Uma Maheshwara Temple (Growing Nandi Idol) Temple #1,Temple,22.577156,78.817084,3.8,100.0,08:00,18:30
plc-00805,197,Yaganti Uma Maheshwara Temple (Growing Nandi Idol) Waterfall Point #2,Waterfall Point,22.48515,78.903526,4.5,500.0,08:00,18:30
plc-00806,197,Yaganti Uma Maheshwara Temple (Growing Nandi Idol) Waterfall Point #3,Waterfall Point,22.611547,79.109581,4.2,50.0,08:00,18:30
plc-00807,197,Yaganti Uma Maheshwara Temple (Growing Nandi Idol) Temple #4,Temple,22.720294,78.956784,4.6,0.0,08:00,18:30
plc-00808,198,Belum Caves (Longest Subterranean Cave System in Indian Plains) Historic Gate #1,Historic Gate,22.582172,78.879085,4.9,100.0,08:00,18:30
plc-00809,198,Belum Caves (Longest Subterranean Cave System in Indian Plains) Temple #2,Temple,22.459442,78.796929,3.8,0.0,08:00,18:30
plc-00810,198,Belum Caves (Longest Subterranean Cave System in Indian Plains) Historic Gate #3,Historic Gate,22.679169,79.041528,4.3,50.0,08:00,18:30
plc-00811,198,Belum Caves (Longest Subterranean Cave System in Indian Plains) Historic Gate #4,Historic Gate,22.665279,78.819876,4.5,500.0,08:00,18:30
plc-00812,199,Ahobilam (Nava Narasimha Sacred Hills & Forest Shrines) Local Cafe #1,Local Cafe,22.725527,79.003897,4.1,0.0,08:00,18:30
plc-00813,199,Ahobilam (Nava Narasimha Sacred Hills & Forest Shrines) Historic Gate #2,Historic Gate,22.525247,78.867287,4.3,500.0,08:00,18:30
plc-00814,199,Ahobilam (Nava Narasimha Sacred Hills & Forest Shrines) Viewpoint #3,Viewpoint,22.63466,78.93851,4.0,0.0,08:00,18:30
plc-00815,199,Ahobilam (Nava Narasimha Sacred Hills & Forest Shrines) Temple #4,Temple,22.645312,78.949386,3.9,0.0,08:00,18:30
plc-00816,199,Ahobilam (Nava Narasimha Sacred Hills & Forest Shrines) Viewpoint #5,Viewpoint,22.612755,78.91236,3.8,100.0,08:00,18:30
plc-00817,200,Konda Reddy Buruju (Historic Kurnool Fortress Bastion) Craft Cluster #1,Craft Cluster,22.662667,78.860132,3.9,50.0,08:00,18:30
plc-00818,200,Konda Reddy Buruju (Historic Kurnool Fortress Bastion) Viewpoint #2,Viewpoint,22.516468,78.988931,4.2,0.0,08:00,18:30
plc-00819,200,Konda Reddy Buruju (Historic Kurnool Fortress Bastion) Waterfall Point #3,Waterfall Point,22.459218,78.966395,4.4,0.0,08:00,18:30
plc-00820,200,Konda Reddy Buruju (Historic Kurnool Fortress Bastion) Historic Gate #4,Historic Gate,22.618065,78.833625,4.3,250.0,08:00,18:30
plc-00821,201,Rollapadu Wildlife Sanctuary (Great Indian Bustard Habitat) Local Cafe #1,Local Cafe,22.465832,78.90263,4.2,500.0,08:00,18:30
plc-00822,201,Rollapadu Wildlife Sanctuary (Great Indian Bustard Habitat) Historic Gate #2,Historic Gate,22.525049,79.014495,4.4,50.0,08:00,18:30
plc-00823,201,Rollapadu Wildlife Sanctuary (Great Indian Bustard Habitat) Historic Gate #3,Historic Gate,22.651022,78.955094,4.6,100.0,08:00,18:30
plc-00824,201,Rollapadu Wildlife Sanctuary (Great Indian Bustard Habitat) Craft Cluster #4,Craft Cluster,22.534599,79.038151,4.7,50.0,08:00,18:30
plc-00825,202,Mahanandi Temple & Sacred Crystal Springs Waterfall Point #1,Waterfall Point,22.752644,79.022328,4.0,0.0,08:00,18:30
plc-00826,202,Mahanandi Temple & Sacred Crystal Springs Waterfall Point #2,Waterfall Point,22.506746,78.984545,4.6,50.0,08:00,18:30
plc-00827,202,Mahanandi Temple & Sacred Crystal Springs Temple #3,Temple,22.706793,79.010528,3.9,50.0,08:00,18:30
plc-00828,202,Mahanandi Temple & Sacred Crystal Springs Temple #4,Temple,22.592543,78.909214,3.8,100.0,08:00,18:30
plc-00829,202,Mahanandi Temple & Sacred Crystal Springs Craft Cluster #5,Craft Cluster,22.582064,78.891752,4.7,0.0,08:00,18:30
plc-00830,203,Arasavalli Sun Temple (Ancient Surya Shrine of Kalinga) Historic Gate #1,Historic Gate,22.670247,78.890998,4.6,100.0,08:00,18:30
plc-00831,203,Arasavalli Sun Temple (Ancient Surya Shrine of Kalinga) Viewpoint #2,Viewpoint,22.694878,78.954953,4.7,100.0,08:00,18:30
plc-00832,203,Arasavalli Sun Temple (Ancient Surya Shrine of Kalinga) Temple #3,Temple,22.473951,78.98268,4.4,250.0,08:00,18:30
plc-00833,203,Arasavalli Sun Temple (Ancient Surya Shrine of Kalinga) Historic Gate #4,Historic Gate,22.510007,78.902082,4.2,50.0,08:00,18:30
plc-00834,203,Arasavalli Sun Temple (Ancient Surya Shrine of Kalinga) Waterfall Point #5,Waterfall Point,22.49822,78.961162,4.8,100.0,08:00,18:30
plc-00835,204,Srimukhalingam Temple (7th-century Kalinga Stone Architecture) Viewpoint #1,Viewpoint,22.591871,78.855976,4.5,50.0,08:00,18:30
plc-00836,204,Srimukhalingam Temple (7th-century Kalinga Stone Architecture) Craft Cluster #2,Craft Cluster,22.653802,79.105017,4.5,0.0,08:00,18:30
plc-00837,204,Srimukhalingam Temple (7th-century Kalinga Stone Architecture) Temple #3,Temple,22.628165,78.946942,3.9,250.0,08:00,18:30
plc-00838,204,Srimukhalingam Temple (7th-century Kalinga Stone Architecture) Viewpoint #4,Viewpoint,22.572569,78.910392,4.0,0.0,08:00,18:30
plc-00839,204,Srimukhalingam Temple (7th-century Kalinga Stone Architecture) Viewpoint #5,Viewpoint,22.561995,78.889539,4.1,100.0,08:00,18:30
plc-00840,205,Kalingapatnam Beach & Colonial Lighthouse Viewpoint #1,Viewpoint,22.548135,79.052778,4.0,0.0,08:00,18:30
plc-00841,205,Kalingapatnam Beach & Colonial Lighthouse Waterfall Point #2,Waterfall Point,22.566278,78.969101,4.0,250.0,08:00,18:30
plc-00842,205,Kalingapatnam Beach & Colonial Lighthouse Temple #3,Temple,22.586234,78.786685,4.7,50.0,08:00,18:30
plc-00843,205,Kalingapatnam Beach & Colonial Lighthouse Craft Cluster #4,Craft Cluster,22.435299,79.005149,3.8,50.0,08:00,18:30
plc-00844,206,Salihundam Buddhist Stupa & Relic Mound on Vamsadhara Historic Gate #1,Historic Gate,22.62063,78.823645,4.5,250.0,08:00,18:30
plc-00845,206,Salihundam Buddhist Stupa & Relic Mound on Vamsadhara Craft Cluster #2,Craft Cluster,22.467212,78.825754,4.8,0.0,08:00,18:30
plc-00846,206,Salihundam Buddhist Stupa & Relic Mound on Vamsadhara Waterfall Point #3,Waterfall Point,22.426406,78.996177,4.2,0.0,08:00,18:30
plc-00847,206,Salihundam Buddhist Stupa & Relic Mound on Vamsadhara Craft Cluster #4,Craft Cluster,22.457552,78.896623,4.3,250.0,08:00,18:30
plc-00848,206,Salihundam Buddhist Stupa & Relic Mound on Vamsadhara Local Cafe #5,Local Cafe,22.464263,78.843508,4.0,0.0,08:00,18:30
plc-00849,207,Draksharamam Bhimeswara Swamy Temple (Pancharama Kshetra) Viewpoint #1,Viewpoint,22.53598,79.012348,4.7,0.0,08:00,18:30
plc-00850,207,Draksharamam Bhimeswara Swamy Temple (Pancharama Kshetra) Historic Gate #2,Historic Gate,22.511417,79.031511,4.1,0.0,08:00,18:30
plc-00851,207,Draksharamam Bhimeswara Swamy Temple (Pancharama Kshetra) Viewpoint #3,Viewpoint,22.483234,78.834526,4.4,50.0,08:00,18:30
plc-00852,207,Draksharamam Bhimeswara Swamy Temple (Pancharama Kshetra) Temple #4,Temple,22.484473,79.056762,4.2,0.0,08:00,18:30
plc-00853,208,Antarvedi Lakshmi Narasimha Swamy Temple & Sagara Sangam Waterfall Point #1,Waterfall Point,22.735262,79.043878,4.3,0.0,08:00,18:30
plc-00854,208,Antarvedi Lakshmi Narasimha Swamy Temple & Sagara Sangam Viewpoint #2,Viewpoint,22.504166,78.927048,4.1,50.0,08:00,18:30
plc-00855,208,Antarvedi Lakshmi Narasimha Swamy Temple & Sagara Sangam Viewpoint #3,Viewpoint,22.623902,79.062784,4.8,50.0,08:00,18:30
plc-00856,208,Antarvedi Lakshmi Narasimha Swamy Temple & Sagara Sangam Temple #4,Temple,22.673051,78.973069,3.8,0.0,08:00,18:30
plc-00857,208,Antarvedi Lakshmi Narasimha Swamy Temple & Sagara Sangam Waterfall Point #5,Waterfall Point,22.723236,78.863412,4.6,100.0,08:00,18:30
plc-00858,209,Annavaram Veera Venkata Satyanarayana Swamy Temple Historic Gate #1,Historic Gate,22.696333,78.798421,4.3,100.0,08:00,18:30
plc-00859,209,Annavaram Veera Venkata Satyanarayana Swamy Temple Viewpoint #2,Viewpoint,22.515783,78.984487,4.0,100.0,08:00,18:30
plc-00860,209,Annavaram Veera Venkata Satyanarayana Swamy Temple Historic Gate #3,Historic Gate,22.492454,78.83399,3.9,0.0,08:00,18:30
plc-00861,210,Coringa Wildlife Sanctuary & Mangrove Boardwalk Viewpoint #1,Viewpoint,22.662317,79.001504,4.9,50.0,08:00,18:30
plc-00862,210,Coringa Wildlife Sanctuary & Mangrove Boardwalk Craft Cluster #2,Craft Cluster,22.70124,78.908818,4.8,250.0,08:00,18:30
plc-00863,210,Coringa Wildlife Sanctuary & Mangrove Boardwalk Historic Gate #3,Historic Gate,22.594234,78.875801,4.6,250.0,08:00,18:30
plc-00864,210,Coringa Wildlife Sanctuary & Mangrove Boardwalk Local Cafe #4,Local Cafe,22.512074,78.950182,4.4,0.0,08:00,18:30
plc-00865,211,Hope Island & Kakinada Bay Eco-Beach Local Cafe #1,Local Cafe,22.512536,78.84999,4.4,100.0,08:00,18:30
plc-00866,211,Hope Island & Kakinada Bay Eco-Beach Temple #2,Temple,22.717371,78.884286,4.4,50.0,08:00,18:30
plc-00867,211,Hope Island & Kakinada Bay Eco-Beach Viewpoint #3,Viewpoint,22.563263,78.992938,4.5,0.0,08:00,18:30
plc-00868,212,Dwaraka Tirumala (Chinna Tirupati Temple) Waterfall Point #1,Waterfall Point,22.651668,79.074456,4.9,50.0,08:00,18:30
plc-00869,212,Dwaraka Tirumala (Chinna Tirupati Temple) Local Cafe #2,Local Cafe,22.685153,78.998254,3.9,250.0,08:00,18:30
plc-00870,212,Dwaraka Tirumala (Chinna Tirupati Temple) Viewpoint #3,Viewpoint,22.493007,78.857189,4.4,50.0,08:00,18:30
plc-00871,212,Dwaraka Tirumala (Chinna Tirupati Temple) Historic Gate #4,Historic Gate,22.642288,79.034826,3.9,100.0,08:00,18:30
plc-00872,213,Kolleru Lake & Atapaka Bird Sanctuary (Pelican Paradise) Viewpoint #1,Viewpoint,22.563805,79.106246,4.5,50.0,08:00,18:30
plc-00873,213,Kolleru Lake & Atapaka Bird Sanctuary (Pelican Paradise) Waterfall Point #2,Waterfall Point,22.718635,78.868388,4.1,0.0,08:00,18:30
plc-00874,213,Kolleru Lake & Atapaka Bird Sanctuary (Pelican Paradise) Local Cafe #3,Local Cafe,22.578966,79.001809,4.8,0.0,08:00,18:30
plc-00875,214,Guntupalli Buddhist Rock-Cut Caves & Monolithic Stupas Temple #1,Temple,22.434825,78.969051,4.9,0.0,08:00,18:30
plc-00876,214,Guntupalli Buddhist Rock-Cut Caves & Monolithic Stupas Historic Gate #2,Historic Gate,22.680334,78.948669,4.9,0.0,08:00,18:30
plc-00877,214,Guntupalli Buddhist Rock-Cut Caves & Monolithic Stupas Local Cafe #3,Local Cafe,22.697639,78.827042,4.1,100.0,08:00,18:30
plc-00878,215,Mypadu Beach & Coastal Promenade Viewpoint #1,Viewpoint,22.600381,79.054335,4.2,50.0,08:00,18:30
plc-00879,215,Mypadu Beach & Coastal Promenade Historic Gate #2,Historic Gate,22.563828,78.989927,3.9,250.0,08:00,18:30
plc-00880,215,Mypadu Beach & Coastal Promenade Viewpoint #3,Viewpoint,22.654515,79.071465,4.0,0.0,08:00,18:30
plc-00881,216,Udayagiri Fort & Sanjeevani Hill Craft Cluster #1,Craft Cluster,22.735357,78.843392,4.6,100.0,08:00,18:30
plc-00882,216,Udayagiri Fort & Sanjeevani Hill Craft Cluster #2,Craft Cluster,22.666243,78.848968,4.1,100.0,08:00,18:30
plc-00883,216,Udayagiri Fort & Sanjeevani Hill Waterfall Point #3,Waterfall Point,22.479024,78.971179,3.9,0.0,08:00,18:30
plc-00884,217,Pulicat Lake Bird Sanctuary & Flamingo Lagoon Viewpoint #1,Viewpoint,22.485128,78.926469,4.5,100.0,08:00,18:30
plc-00885,217,Pulicat Lake Bird Sanctuary & Flamingo Lagoon Waterfall Point #2,Waterfall Point,22.724129,78.953159,4.6,50.0,08:00,18:30
plc-00886,217,Pulicat Lake Bird Sanctuary & Flamingo Lagoon Craft Cluster #3,Craft Cluster,22.663779,78.899563,4.2,0.0,08:00,18:30
plc-00887,217,Pulicat Lake Bird Sanctuary & Flamingo Lagoon Craft Cluster #4,Craft Cluster,22.649642,79.003374,4.6,50.0,08:00,18:30
plc-00888,218,Nelapattu Bird Sanctuary (Grey Pelican Breeding Ground) Temple #1,Temple,22.513882,78.911607,4.7,100.0,08:00,18:30
plc-00889,218,Nelapattu Bird Sanctuary (Grey Pelican Breeding Ground) Local Cafe #2,Local Cafe,22.604673,78.870017,4.0,100.0,08:00,18:30
plc-00890,218,Nelapattu Bird Sanctuary (Grey Pelican Breeding Ground) Historic Gate #3,Historic Gate,22.522159,78.952071,4.5,0.0,08:00,18:30
plc-00891,218,Nelapattu Bird Sanctuary (Grey Pelican Breeding Ground) Temple #4,Temple,22.630639,78.892647,3.9,250.0,08:00,18:30
plc-00892,219,Borra Caves (Million-Year-Old Stalactite Formations in Ananthagiri) Temple #1,Temple,22.479198,78.900899,4.3,250.0,08:00,18:30
plc-00893,219,Borra Caves (Million-Year-Old Stalactite Formations in Ananthagiri) Local Cafe #2,Local Cafe,22.583927,78.807892,4.2,50.0,08:00,18:30
plc-00894,219,Borra Caves (Million-Year-Old Stalactite Formations in Ananthagiri) Waterfall Point #3,Waterfall Point,22.658754,78.951048,4.1,250.0,08:00,18:30
plc-00895,219,Borra Caves (Million-Year-Old Stalactite Formations in Ananthagiri) Craft Cluster #4,Craft Cluster,22.473243,79.103406,4.0,500.0,08:00,18:30
plc-00896,220,Araku Valley Coffee Plantations & Tribal Museum Viewpoint #1,Viewpoint,22.689625,78.850104,4.0,50.0,08:00,18:30
plc-00897,220,Araku Valley Coffee Plantations & Tribal Museum Waterfall Point #2,Waterfall Point,22.458059,78.845384,4.3,50.0,08:00,18:30
plc-00898,220,Araku Valley Coffee Plantations & Tribal Museum Temple #3,Temple,22.669045,78.795724,3.9,250.0,08:00,18:30
plc-00899,221,Katiki Waterfalls & Gosthani River Treks Temple #1,Temple,22.605358,78.856584,4.3,50.0,08:00,18:30
plc-00900,221,Katiki Waterfalls & Gosthani River Treks Craft Cluster #2,Craft Cluster,22.534361,79.00715,4.5,0.0,08:00,18:30
plc-00901,221,Katiki Waterfalls & Gosthani River Treks Waterfall Point #3,Waterfall Point,22.603485,78.893629,4.8,0.0,08:00,18:30
plc-00902,221,Katiki Waterfalls & Gosthani River Treks Viewpoint #4,Viewpoint,22.624799,78.954337,4.0,50.0,08:00,18:30
plc-00903,221,Katiki Waterfalls & Gosthani River Treks Historic Gate #5,Historic Gate,22.619783,78.906717,4.7,50.0,08:00,18:30
plc-00904,222,INS Kursura Submarine Museum (RK Beach) Historic Gate #1,Historic Gate,22.659575,79.08378,4.0,250.0,08:00,18:30
plc-00905,222,INS Kursura Submarine Museum (RK Beach) Historic Gate #2,Historic Gate,22.58435,78.865952,4.3,0.0,08:00,18:30
plc-00906,222,INS Kursura Submarine Museum (RK Beach) Viewpoint #3,Viewpoint,22.475163,79.090328,4.0,0.0,08:00,18:30
plc-00907,223,TU 142 Aircraft Museum Temple #1,Temple,22.598432,78.998951,4.1,100.0,08:00,18:30
plc-00908,223,TU 142 Aircraft Museum Temple #2,Temple,22.564961,78.817989,4.6,0.0,08:00,18:30
plc-00909,223,TU 142 Aircraft Museum Waterfall Point #3,Waterfall Point,22.546727,78.801998,4.2,250.0,08:00,18:30
plc-00910,223,TU 142 Aircraft Museum Temple #4,Temple,22.488013,79.037574,4.9,100.0,08:00,18:30
plc-00911,223,TU 142 Aircraft Museum Craft Cluster #5,Craft Cluster,22.597446,79.015262,4.6,100.0,08:00,18:30
plc-00912,224,Kailasagiri Hilltop Park & Sea-Facing Ropeway Temple #1,Temple,22.44143,78.843323,4.4,50.0,08:00,18:30
plc-00913,224,Kailasagiri Hilltop Park & Sea-Facing Ropeway Viewpoint #2,Viewpoint,22.590771,79.118998,4.7,0.0,08:00,18:30
plc-00914,224,Kailasagiri Hilltop Park & Sea-Facing Ropeway Craft Cluster #3,Craft Cluster,22.528235,78.84416,4.4,0.0,08:00,18:30
plc-00915,224,Kailasagiri Hilltop Park & Sea-Facing Ropeway Viewpoint #4,Viewpoint,22.545109,78.902397,4.2,0.0,08:00,18:30
plc-00916,224,Kailasagiri Hilltop Park & Sea-Facing Ropeway Craft Cluster #5,Craft Cluster,22.571594,78.95337,4.1,100.0,08:00,18:30
plc-00917,225,Rishikonda Beach (Blue Flag Certified Beach) Local Cafe #1,Local Cafe,22.495266,78.87016,4.9,250.0,08:00,18:30
plc-00918,225,Rishikonda Beach (Blue Flag Certified Beach) Viewpoint #2,Viewpoint,22.752633,78.900994,4.4,0.0,08:00,18:30
plc-00919,225,Rishikonda Beach (Blue Flag Certified Beach) Craft Cluster #3,Craft Cluster,22.516781,79.003952,4.7,50.0,08:00,18:30
plc-00920,225,Rishikonda Beach (Blue Flag Certified Beach) Temple #4,Temple,22.686782,78.813117,4.6,50.0,08:00,18:30
plc-00921,225,Rishikonda Beach (Blue Flag Certified Beach) Historic Gate #5,Historic Gate,22.565499,78.970692,3.9,50.0,08:00,18:30
plc-00922,226,Yarada Beach & Dolphin's Nose Lighthouse Craft Cluster #1,Craft Cluster,22.61471,78.79619,4.3,0.0,08:00,18:30
plc-00923,226,Yarada Beach & Dolphin's Nose Lighthouse Historic Gate #2,Historic Gate,22.751634,78.908714,4.4,100.0,08:00,18:30
plc-00924,226,Yarada Beach & Dolphin's Nose Lighthouse Temple #3,Temple,22.639371,78.871445,4.2,0.0,08:00,18:30
plc-00925,226,Yarada Beach & Dolphin's Nose Lighthouse Local Cafe #4,Local Cafe,22.624707,78.938218,4.1,100.0,08:00,18:30
plc-00926,227,Simhachalam Varaha Lakshmi Narasimha Swamy Temple Temple #1,Temple,22.54536,78.802028,4.6,0.0,08:00,18:30
plc-00927,227,Simhachalam Varaha Lakshmi Narasimha Swamy Temple Historic Gate #2,Historic Gate,22.613986,79.061683,4.9,50.0,08:00,18:30
plc-00928,227,Simhachalam Varaha Lakshmi Narasimha Swamy Temple Craft Cluster #3,Craft Cluster,22.552035,79.018967,4.7,0.0,08:00,18:30
plc-00929,228,Thotlakonda Buddhist Monastic Complex Local Cafe #1,Local Cafe,22.653283,78.963054,4.4,0.0,08:00,18:30
plc-00930,228,Thotlakonda Buddhist Monastic Complex Local Cafe #2,Local Cafe,22.579742,78.990918,4.4,0.0,08:00,18:30
plc-00931,228,Thotlakonda Buddhist Monastic Complex Waterfall Point #3,Waterfall Point,22.61417,79.069925,4.2,100.0,08:00,18:30
plc-00932,229,Bavikonda Buddhist Heritage Site Viewpoint #1,Viewpoint,22.446549,78.916041,4.1,0.0,08:00,18:30
plc-00933,229,Bavikonda Buddhist Heritage Site Viewpoint #2,Viewpoint,22.689192,78.951558,4.1,100.0,08:00,18:30
plc-00934,229,Bavikonda Buddhist Heritage Site Craft Cluster #3,Craft Cluster,22.724052,78.794507,4.7,50.0,08:00,18:30
plc-00935,230,"Gompa Buddhist Temple - Itanagar, Arunachal Pradesh, India Historic Gate #1",Historic Gate,27.030855,93.678988,4.8,0.0,08:00,18:30
plc-00936,230,"Gompa Buddhist Temple - Itanagar, Arunachal Pradesh, India Craft Cluster #2",Craft Cluster,27.199228,93.567679,4.7,0.0,08:00,18:30
plc-00937,230,"Gompa Buddhist Temple - Itanagar, Arunachal Pradesh, India Local Cafe #3",Local Cafe,27.16061,93.560644,4.5,0.0,08:00,18:30
plc-00938,230,"Gompa Buddhist Temple - Itanagar, Arunachal Pradesh, India Waterfall Point #4",Waterfall Point,26.998199,93.672067,4.6,0.0,08:00,18:30
plc-00939,230,"Gompa Buddhist Temple - Itanagar, Arunachal Pradesh, India Waterfall Point #5",Waterfall Point,26.975091,93.758014,4.3,50.0,08:00,18:30
plc-00940,231,State Museum Historic Gate #1,Historic Gate,26.979779,93.705992,4.7,250.0,08:00,18:30
plc-00941,231,State Museum Historic Gate #2,Historic Gate,26.972394,93.554526,4.3,0.0,08:00,18:30
plc-00942,231,State Museum Historic Gate #3,Historic Gate,27.233511,93.742226,4.9,50.0,08:00,18:30
plc-00943,231,State Museum Viewpoint #4,Viewpoint,27.242619,93.687577,3.9,100.0,08:00,18:30
plc-00944,231,State Museum Craft Cluster #5,Craft Cluster,27.158692,93.680948,4.2,0.0,08:00,18:30
plc-00945,232,"Taktsang Gompa, Tawang - Bumla Road, Tawang Local Cafe #1",Local Cafe,27.734522,91.782262,4.3,0.0,08:00,18:30
plc-00946,232,"Taktsang Gompa, Tawang - Bumla Road, Tawang Waterfall Point #2",Waterfall Point,27.606191,91.759805,4.2,100.0,08:00,18:30
plc-00947,232,"Taktsang Gompa, Tawang - Bumla Road, Tawang Waterfall Point #3",Waterfall Point,27.765342,91.765394,4.3,100.0,08:00,18:30
plc-00948,233,Tawang Monastery (Galden Namgey Lhatse) Local Cafe #1,Local Cafe,27.449329,91.947704,4.1,50.0,08:00,18:30
plc-00949,233,Tawang Monastery (Galden Namgey Lhatse) Temple #2,Temple,27.647349,91.776138,4.8,50.0,08:00,18:30
plc-00950,233,Tawang Monastery (Galden Namgey Lhatse) Historic Gate #3,Historic Gate,27.606168,91.900674,4.4,0.0,08:00,18:30
plc-00951,233,Tawang Monastery (Galden Namgey Lhatse) Temple #4,Temple,27.487449,91.713541,4.6,100.0,08:00,18:30
plc-00952,234,"Bomdila Buddhist Monastery - Bomdila, West Kameng District, Arunachal Pradesh, India Waterfall Point #1",Waterfall Point,27.189155,91.368104,3.8,0.0,08:00,18:30
plc-00953,234,"Bomdila Buddhist Monastery - Bomdila, West Kameng District, Arunachal Pradesh, India Craft Cluster #2",Craft Cluster,27.155101,91.418826,3.9,0.0,08:00,18:30
plc-00954,234,"Bomdila Buddhist Monastery - Bomdila, West Kameng District, Arunachal Pradesh, India Craft Cluster #3",Craft Cluster,27.2202,91.32385,4.7,0.0,08:00,18:30
plc-00955,234,"Bomdila Buddhist Monastery - Bomdila, West Kameng District, Arunachal Pradesh, India Temple #4",Temple,27.314248,91.528523,4.1,0.0,08:00,18:30
plc-00956,235,Buddha Park Local Cafe #1,Local Cafe,27.537111,91.874799,4.4,0.0,08:00,18:30
plc-00957,235,Buddha Park Historic Gate #2,Historic Gate,27.700227,91.905296,4.3,0.0,08:00,18:30
plc-00958,235,Buddha Park Temple #3,Temple,27.518528,91.927514,4.0,100.0,08:00,18:30
